"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"LA TIERRA COMMUNITY SCHOOL  INC","Arizona","0400844","YAVAPAI COUNTY","04025","04","1","124 NORTH VIRGINIA ST","PRESCOTT","AZ ","86301","","124 N. VIRGINIA STREET","PRESCOTT","AZ ","86301","","9284455100","7-Charter school agency","34.542800","-112.462200","90900","Kindergarten","6th Grade","Arizona","89"
"LAKE HAVASU UNIFIED DISTRICT","Arizona","0404280","MOHAVE COUNTY","04015","04","9","2200 HAVASUPAI BLVD","LAKE HAVASU CITY","AZ ","86403","3798","2200 HAVASUPAI BLVD","LAKE HAVASU CITY","AZ ","86403","3798","9285056900","1-Local school district","34.496900","-114.330800","4368","Prekindergarten","12th Grade","Arizona","5541"
"LAVEEN ELEMENTARY DISTRICT","Arizona","0404290","MARICOPA COUNTY","04013","04","7","5001 WEST DOBBINS RD","LAVEEN","AZ ","85339","0029","5001 W. DOBBINS ROAD","LAVEEN","AZ ","85339","0029","6022379100","1-Local school district","33.362000","-112.167000","4276","Prekindergarten","8th Grade","Arizona","6154"
"LEAD CHARTER SCHOOLS","Arizona","0400845","MARICOPA COUNTY","04013","04","2","633 EAST RAY RD","GILBERT","AZ ","85296","","633 EAST RAY ROAD","GILBERT","AZ ","85296","","4806330414","7-Charter school agency","33.320700","-111.776200","91174","Kindergarten","12th Grade","Arizona","336"
"LEAD CHARTER SCHOOLS","Arizona","0400395","MARICOPA COUNTY","04013","04","4","633 EAST RAY RD","GILBERT","AZ ","85296","","633 E RAY ROAD","GILBERT","AZ ","85296","","4806330414","7-Charter school agency","33.320700","-111.776200","79967","Kindergarten","12th Grade","Arizona","495"
"LEADING EDGE ACADEMY MARICOPA","Arizona","0400824","MARICOPA COUNTY","04013","04","1","633 EAST RAY RD","GILBERT","AZ ","85234","","415 N GILBERT RD","GILBERT","AZ ","85234","","4806330414","7-Charter school agency","33.320700","-111.776200","90637","Kindergarten","12th Grade","Arizona","284"
"LEGACY EDUCATION GROUP","Arizona","0400423","MARICOPA COUNTY","04013","04","1","7420 EAST MAIN ST","MESA","AZ ","85207","","7420 E. MAIN STREET","MESA","AZ ","85207","","4809812008","7-Charter school agency","33.417000","-111.670900","87349","9th Grade","12th Grade","Arizona","137"
"LEGACY SCHOOLS","Arizona","0400298","MARICOPA COUNTY","04013","04","1","7420 EAST MAIN ST","MESA","AZ ","85207","","7420 E. MAIN ST.","MESA","AZ ","85207","","4809812008","7-Charter school agency","33.415500","-111.670800","79660","Kindergarten","8th Grade","Arizona","246"
"LEGACY TRADITIONAL CHARTER SCHOOL - LAVEEN VILLAGE","Arizona","0400871","MARICOPA COUNTY","04013","04","1","7900 SOUTH 43RD AVE","LAVEEN","AZ ","85339","","7900 S 43RD AVE","LAVEEN","AZ ","85339","","6029036615","7-Charter school agency","33.375000","-112.153100","91763","Kindergarten","8th Grade","Arizona","777"
"LEGACY TRADITIONAL CHARTER SCHOOL - MARICOPA","Arizona","0400745","PINAL COUNTY","04021","04","3","17760 REGENT DR","MARICOPA","AZ ","85138","","3201 S GILBERT RD","CHANDLER","AZ ","85286","","5204139720","7-Charter school agency","33.041900","-112.005000","88360","Kindergarten","10th Grade","Arizona","2108"
"LEGACY TRADITIONAL CHARTER SCHOOLS - CASA GRANDE","Arizona","0400892","PINAL COUNTY","04021","04","0","1274 EAST ONEIL DR","CASA GRANDE","AZ ","85122","","3201 S. GILBERT RD","CHANDLER","AZ ","85286","","4803745390","7-Charter school agency","32.897700","-111.742200","92199","Kindergarten","8th Grade","Arizona","1028"
"LEGACY TRADITIONAL SCHOOL - AVONDALE","Arizona","0400847","PINAL COUNTY","04021","04","1","17760 NORTH REGENT DR","MARICOPA","AZ ","85138","","3201 S GILBERT RD","CHANDLER","AZ ","85286","","5204139720","7-Charter school agency","33.041900","-112.005000","91135","Kindergarten","8th Grade","Arizona","856"
"LEGACY TRADITIONAL SCHOOL - GILBERT","Arizona","0400899","MARICOPA COUNTY","04013","04","1","3201 SOUTH GILBERT RD","CHANDLER","AZ ","85286","","3201 S. GILBERT RD","CHANDLER","AZ ","85286","","4803745390","7-Charter school agency","33.260400","-111.788000","92047","Kindergarten","8th Grade","Arizona","858"
"LEGACY TRADITIONAL SCHOOL - NORTHWEST TUCSON","Arizona","0400842","PIMA COUNTY","04019","04","1","3500 WEST CORTARO FARMS RD","TUCSON","AZ ","85742","","3201 S GILBERT RD","CHANDLER","AZ ","85286","","5205053640","7-Charter school agency","32.359700","-111.041400","91137","Kindergarten","8th Grade","Arizona","1152"
"LEONA ADVANCED VIRTUAL ACADEMY","Arizona","0400617","MARICOPA COUNTY","04013","04","0","5058 SOUTH PRICE RD","TEMPE","AZ ","85282","","7878 N. 16TH STREET","PHOENIX","AZ ","85020","","6029532933","7-Charter school agency","33.380000","-111.893400","80987","7th Grade","12th Grade","Arizona","†"
"LIBERTY ELEMENTARY DISTRICT","Arizona","0404320","MARICOPA COUNTY","04013","04","5","19871 WEST FREMONT RD","BUCKEYE","AZ ","85326","9258","19871 W. FREMONT RD.","BUCKEYE","AZ ","85326","9258","6234746600","1-Local school district","33.381000","-112.486100","4266","Prekindergarten","8th Grade","Arizona","3280"
"LIBERTY HIGH SCHOOL","Arizona","0400099","GILA COUNTY","04007","04","1","1300 EAST CEDAR","GLOBE","AZ ","85501","","P O BOX 2343","GLOBE","AZ ","85502","1414","9284028024","7-Charter school agency","33.400300","-110.776100","4216","9th Grade","12th Grade","Arizona","63"
"LIBERTY TRADITIONAL CHARTER SCHOOL","Arizona","0400190","MARICOPA COUNTY","04013","04","2","4027 NORTH 45TH AVE","PHOENIX","AZ ","85031","","5704 EAST GRANT ROAD","TUCSON","AZ ","85712","","5205450575","7-Charter school agency","33.494400","-112.155900","10968","Kindergarten","8th Grade","Arizona","546"
"LIFE SKILLS CENTER OF ARIZONA  INC.","Arizona","0400383","MARICOPA COUNTY","04013","04","2","8123 NORTH 35TH AVE","PHOENIX","AZ ","85051","","8123 N. 35TH AVE.","PHOENIX","AZ ","85051","","6022426400","7-Charter school agency","33.555500","-112.134200","80299","9th Grade","12th Grade","Arizona","328"
"LIFELONG LEARNING RESEARCH INSTITUTE  INC.","Arizona","0400826","PIMA COUNTY","04019","04","2","3295 WEST ORANGE GROVE RD","TUCSON","AZ ","85741","","3295 WEST ORANGE GROVE ROAD","TUCSON","AZ ","85741","","5202194383","7-Charter school agency","32.323200","-111.036400","90754","Kindergarten","8th Grade","Arizona","78"
"LIFELONG LEARNING RESEARCH INSTITUTE  INC.","Arizona","0400393","PIMA COUNTY","04019","04","1","3295 WEST ORANGE GROVE RD","TUCSON","AZ ","85741","","3295 WEST ORANGE GROVE ROAD","TUCSON","AZ ","85741","","5202194383","7-Charter school agency","32.323200","-111.036400","79926","Kindergarten","8th Grade","Arizona","35"
"LITCHFIELD ELEMENTARY DISTRICT","Arizona","0404380","MARICOPA COUNTY","04013","04","14","290 EAST SAGEBRUSH ST","LITCHFIELD PARK","AZ ","85340","4996","272 E. SAGEBRUSH","LITCHFIELD PARK","AZ ","85340","4996","6235356000","1-Local school district","33.491300","-112.355500","4281","Prekindergarten","8th Grade","Arizona","10707"
"LITTLE LAMB COMMUNITY SCHOOL","Arizona","0400217","MARICOPA COUNTY","04013","04","1","12990 EAST SHEA BLVD","SCOTTSDALE","AZ ","85259","","12990 E. SHEA BLVD.","SCOTTSDALE","AZ ","85259","","4808604330","7-Charter school agency","33.583400","-111.801100","79050","Kindergarten","8th Grade","Arizona","256"
"LITTLE SINGER COMMUNITY SCHOOL BOARD INC.","Arizona","0400252","NAVAJO COUNTY","04017","04","0","6 MILES SOUTH OF BIRDSPRING CH","BIRDSPRING","AZ ","86047","","P.O. BOX AQ","WINSLOW","AZ ","86047","","9285266680","7-Charter school agency","35.258500","-110.338000","5178","7th Grade","8th Grade","Arizona","†"
"LITTLEFIELD UNIFIED DISTRICT","Arizona","0404410","MOHAVE COUNTY","04015","04","2","3475 RIO VIRGIN RD","BEAVER DAM","AZ ","86432","","P O BOX 730","BEAVER DAM","AZ ","86432","","9283475486","1-Local school district","36.909000","-113.927600","4374","Prekindergarten","12th Grade","Arizona","395"
"LITTLETON ELEMENTARY DISTRICT","Arizona","0404440","MARICOPA COUNTY","04013","04","6","1600 SOUTH 107TH AVE","AVONDALE","AZ ","85323","0280","P. O. BOX 280","CASHION","AZ ","85329","0280","6234785600","1-Local school district","33.431200","-112.289700","4278","Prekindergarten","8th Grade","Arizona","5547"
"LUZ ACADEMY OF TUCSON  INC","Arizona","0400125","PIMA COUNTY","04019","04","1","2797 NORTH INTROSPECT DR","TUCSON","AZ ","85745","","2797 N. INTROSPECT DR.","TUCSON","AZ ","85745","","5208075892","7-Charter school agency","32.260800","-111.021700","4427","9th Grade","12th Grade","Arizona","110"
"MADISON ELEMENTARY DISTRICT","Arizona","0404500","MARICOPA COUNTY","04013","04","8","5601 NORTH 16TH ST","PHOENIX","AZ ","85016","2903","5601 N 16TH ST","PHOENIX","AZ ","85016","2903","6026647900","1-Local school district","33.517700","-112.047500","4270","Prekindergarten","8th Grade","Arizona","5881"
"MAINE CONSOLIDATED SCHOOL DISTRICT","Arizona","0404530","COCONINO COUNTY","04005","04","1","10 NORTH SPRING VALLEY RD","PARKS","AZ ","86018","0010","P O BOX 50010","PARKS","AZ ","86018","0010","9286352115","1-Local school district","35.260100","-111.948900","4199","Prekindergarten","12th Grade","Arizona","120"
"MAMMOTH-SAN MANUEL UNIFIED DISTRICT","Arizona","0404570","PINAL COUNTY","04021","04","4","711 MCNAB PARKWAY","SAN MANUEL","AZ ","85631","0406","P O BOX 406","SAN MANUEL","AZ ","85631","0406","5203852337","1-Local school district","32.597500","-110.632300","4439","Prekindergarten","12th Grade","Arizona","826"
"MARANA UNIFIED DISTRICT","Arizona","0404630","PIMA COUNTY","04019","04","19","11279 WEST GRIER RD","MARANA","AZ ","85653","9776","11279 W GRIER RD","MARANA","AZ ","85653","9776","5206824749","1-Local school district","32.451200","-111.205100","4404","Prekindergarten","12th Grade","Arizona","12328"
"MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT DBA GATEWAY EARLY","Arizona","0400041","MARICOPA COUNTY","04013","04","1","108 NORTH 40TH ST","PHOENIX","AZ ","85034","1704","108 NORTH 40TH STREET","PHOENIX","AZ ","85034","1704","6022868759","7-Charter school agency","33.449100","-111.995400","4314","9th Grade","12th Grade","Arizona","261"
"MARICOPA COUNTY REGIONAL DISTRICT","Arizona","0403860","MARICOPA COUNTY","04013","04","4","3409 WEST WHITTON AVE","PHOENIX","AZ ","85017","","3409 W. WHITTON AVENUE","PHOENIX","AZ ","85017","","6024524700","4-Regional education services agency","33.489600","-112.132300","4234","Prekindergarten","12th Grade","Arizona","452"
"MARICOPA COUNTY REGIONAL SPECIAL SERVICES DISTRICT","Arizona","0409700","MARICOPA COUNTY","04013","04","0","4041 NORTH CENTRAL","PHOENIX","AZ ","85012","","4041 NORTH CENTRAL","PHOENIX","AZ ","85012","","6025062969","4-Regional education services agency","33.494000","-112.073700","4233","Prekindergarten","12th Grade","Arizona","†"
"MARICOPA COUNTY SHERIFFS OFFICE","Arizona","0400459","MARICOPA COUNTY","04013","04","1","100 WEST WASHINGTON","PHOENIX","AZ ","85003","","100 W WASHINGTON","PHOENIX","AZ ","85003","","6028765367","8-Other education agency","33.448300","-112.076200","79540","9th Grade","12th Grade","Arizona","†"
"MARICOPA UNIFIED SCHOOL DISTRICT","Arizona","0404720","PINAL COUNTY","04021","04","11","45012 WEST HONEYCUTT AVE","MARICOPA","AZ ","85239","0630","45012 W. HONEYCUTT AVE.","MARICOPA","AZ ","85239","0630","5205685100","1-Local school district","33.055400","-112.053400","4441","Prekindergarten","12th Grade","Arizona","5860"
"MARY C O'BRIEN ACCOMMODATION DISTRICT","Arizona","0402740","PINAL COUNTY","04021","04","2","3740 NORTH TOLTEC RD","TOLTEC","AZ ","85131","","P. O. BOX 3117","CASA GRANDE","AZ ","85222","","5204648961","4-Regional education services agency","32.789100","-111.620000","4435","Kindergarten","12th Grade","Arizona","213"
"MARY ELLEN HALVORSON EDUCATIONAL FOUNDATION. DBA: TRI-CITY P","Arizona","0400211","YAVAPAI COUNTY","04025","04","1","5522 SIDE RD","PRESCOTT","AZ ","86301","3720","5522 SIDE ROAD","PRESCOTT","AZ ","86301","3720","9287770403","7-Charter school agency","34.635900","-112.405500","10965","9th Grade","12th Grade","Arizona","217"
"MARYVALE PREPARATORY ACADEMY","Arizona","0400875","MARICOPA COUNTY","04013","04","1","444 NORTH 44TH ST","PHOENIX","AZ ","85008","","444 N. 44TH STREET","PHOENIX","AZ ","85008","","6024387045","7-Charter school agency","33.453900","-111.989700","90861","Kindergarten","5th Grade","Arizona","218"
"MASADA CHARTER SCHOOL  INC.","Arizona","0400281","MOHAVE COUNTY","04015","04","1","365 WEST CANNON AVE","CENTENNIAL PARK","AZ ","86021","","P.O. BOX 2277","CENTENNIAL PARK","AZ ","86021","","9288752525","7-Charter school agency","36.957300","-112.982000","79499","Kindergarten","9th Grade","Arizona","529"
"MATH AND SCIENCE SUCCESS ACADEMY  INC.","Arizona","0400781","PIMA COUNTY","04019","04","1","1557 WEST PRINCE RD","TUCSON","AZ ","85705","","1557 W. PRINCE ROAD","TUCSON","AZ ","85705","","5208891504","7-Charter school agency","32.272200","-110.999500","89852","Kindergarten","8th Grade","Arizona","383"
"MAYER UNIFIED SCHOOL DISTRICT","Arizona","0404820","YAVAPAI COUNTY","04025","04","2","12606 EAST MAIN ST","MAYER","AZ ","86333","4254","P.O. BOX 1059","MAYER","AZ ","86333","4254","9286421000","1-Local school district","34.399900","-112.241500","4473","Prekindergarten","12th Grade","Arizona","555"
"MCCCD ON BEHALF OF PHOENIX COLLEGE PREPARATORY ACADEMY","Arizona","0400614","MARICOPA COUNTY","04013","04","1","2411 WEST 14TH ST","TEMPE","AZ ","85281","","2411 W. 14TH STREET","TEMPE","AZ ","85281","","4807318106","7-Charter school agency","33.413600","-111.975500","81174","9th Grade","12th Grade","Arizona","68"
"MCNARY ELEMENTARY DISTRICT","Arizona","0404860","APACHE COUNTY","04001","04","1","CORNER OF SPRUCE AND COOLEY","MCNARY","AZ ","85930","0598","P O BOX 598","MCNARY","AZ ","85930","0598","9283342293","1-Local school district","34.073500","-109.853500","4163","Prekindergarten","12th Grade","Arizona","155"
"MCNEAL ELEMENTARY DISTRICT","Arizona","0404920","COCHISE COUNTY","04003","04","1","3979 MCNEAL ST","MCNEAL","AZ ","85617","0008","P O BOX 8","MCNEAL","AZ ","85617","0008","5206423356","1-Local school district","31.599000","-109.673000","4181","Prekindergarten","12th Grade","Arizona","65"
"MESA PREPARATORY ACADEMY  INC.","Arizona","0400757","MARICOPA COUNTY","04013","04","1","444 NORTH 44TH ST","PHOENIX","AZ ","85008","","444 N. 44TH STREET","PHOENIX","AZ ","85008","","6024387045","7-Charter school agency","33.453900","-111.989700","89486","6th Grade","12th Grade","Arizona","408"
"MESA UNIFIED DISTRICT","Arizona","0404970","MARICOPA COUNTY","04013","04","79","63 EAST MAIN ST","MESA","AZ ","85201","7422","63 EAST MAIN STREET","MESA","AZ ","85201","7422","4804720200","1-Local school district","33.415000","-111.829300","4235","Prekindergarten","12th Grade","Arizona","64161"
"METROPOLITAN ARTS INSTITUTE  INC.","Arizona","0400238","MARICOPA COUNTY","04013","04","1","1700 NORTH 7TH AVE","PHOENIX","AZ ","85007","","1700 N 7TH AVENUE","PHOENIX","AZ ","85007","","6022589500","7-Charter school agency","33.466900","-112.083000","5181","7th Grade","12th Grade","Arizona","254"
"MEXICAYOTL ACADEMY  INC.","Arizona","0400150","SANTA CRUZ COUNTY","04023","04","2","338 NORTH MORLEY","NOGALES","AZ ","85621","","850 NORTH MORLEY AVE","NOGALES","AZ ","85621","","5202876790","7-Charter school agency","31.338300","-110.936800","4463","Kindergarten","8th Grade","Arizona","171"
"MIAMI UNIFIED DISTRICT","Arizona","0405030","GILA COUNTY","04007","04","4","4739 EAST RAGUS RD","MIAMI","AZ ","85539","0737","PO BOX 2070","MIAMI","AZ ","85539","0737","9284253271","1-Local school district","33.408100","-110.836500","4211","Prekindergarten","12th Grade","Arizona","1143"
"MIDTOWN PRIMARY SCHOOL","Arizona","0400370","MARICOPA COUNTY","04013","04","1","3823 NORTH 11TH ST","PHOENIX","AZ ","85014","","3823 NORTH 11TH STREET","PHOENIX","AZ ","85014","","6022655133","7-Charter school agency","33.492000","-112.058000","79994","Kindergarten","5th Grade","Arizona","107"
"MILESTONES CHARTER SCHOOL","Arizona","0400229","MARICOPA COUNTY","04013","04","1","4707 EAST ROBERT EAST LEE ST","PHOENIX","AZ ","85032","","4707 E. ROBERT E. LEE STREET","PHOENIX","AZ ","85032","","6024041009","7-Charter school agency","33.650700","-111.978900","79207","Kindergarten","8th Grade","Arizona","268"
"MINGUS MOUNTAIN ESTATE RESIDENTIAL CENTER  INC.","Arizona","0400088","YAVAPAI COUNTY","04025","04","0","HC 76 HWY 89 A JUNCTION","PRESCOTT VALLEY","AZ ","85040","","P.O. BOX 26485","PRESCOTT VALLEY","AZ ","86312","","6023352072","7-Charter school agency","34.643100","-112.187600","4490","6th Grade","12th Grade","Arizona","†"
"MINGUS SPRINGS CHARTER SCHOOL","Arizona","0400090","YAVAPAI COUNTY","04025","04","1","3600 NORTH SUNSET DR","CHINO VALLEY","AZ ","86323","0827","3600 NORTH SUNSET DRIVE","CHINO VALLEY","AZ ","86323","0827","9286364766","7-Charter school agency","34.799400","-112.492700","4493","Kindergarten","8th Grade","Arizona","171"
"MINGUS UNION HIGH SCHOOL DISTRICT","Arizona","0405070","YAVAPAI COUNTY","04025","04","2","1801 EAST FIR ST","COTTONWOOD","AZ ","86326","4562","1801 E FIR ST","COTTONWOOD","AZ ","86326","4562","9286348901","1-Local school district","34.715600","-112.005300","4488","9th Grade","12th Grade","Arizona","1217"
"MISSION CHARTER SCHOOL  INC.","Arizona","0400236","MARICOPA COUNTY","04013","04","1","21639 NORTH 12TH AVE","PHOENIX","AZ ","85027","","21639 N 12TH AVE","PHOENIX","AZ ","85027","","6235817400","7-Charter school agency","33.683300","-112.088100","78845","Kindergarten","12th Grade","Arizona","121"
"MOBILE ELEMENTARY DISTRICT","Arizona","0405100","MARICOPA COUNTY","04013","04","1","42798 SOUTH 99TH AVE","MARICOPA","AZ ","85139","","42798 SOUTH 99TH AVE.","MARICOPA","AZ ","85239","","5205682280","1-Local school district","33.056800","-112.271800","4253","Prekindergarten","8th Grade","Arizona","23"
"MOHAVE ACCELERATED ELEMENTARY SCHOOL  INC.","Arizona","0400413","MOHAVE COUNTY","04015","04","2","625 MARINA BLVD","BULLHEAD CITY","AZ ","86442","","625 MARINA BLVD","BULLHEAD CITY","AZ ","86442","","9287049345","7-Charter school agency","35.101000","-114.625600","85516","Kindergarten","5th Grade","Arizona","428"
"MOHAVE ACCELERATED LEARNING CENTER","Arizona","0400280","MOHAVE COUNTY","04015","04","1","625 MARINA BLVD","BULLHEAD CITY","AZ ","86442","","P.O. BOX 21288","BULLHEAD CITY","AZ ","86439","","9287049345","7-Charter school agency","35.101000","-114.625600","79498","6th Grade","12th Grade","Arizona","435"
"MOHAVE COUNTY JUVENILE DETENTION","Arizona","0400461","MOHAVE COUNTY","04015","04","1","809 EAST BEALE ST","KINGMAN","AZ ","86401","","P O BOX 7000","KINGMAN","AZ ","86401","","9287530721","5-State-operated institution","35.188200","-114.045300","79589","†","†","Arizona","†"
"MOHAVE VALLEY ELEMENTARY DISTRICT","Arizona","0405190","MOHAVE COUNTY","04015","04","4","8450 SOUTH OLIVE","MOHAVE VALLEY","AZ ","86440","5070","8450 SOUTH OLIVE","MOHAVE VALLEY","AZ ","86440","","9287682507","1-Local school district","34.923000","-114.604500","4379","Prekindergarten","8th Grade","Arizona","1506"
"MOHAWK VALLEY ELEMENTARY DISTRICT","Arizona","0405220","YUMA COUNTY","04027","04","1","5151 SOUTH AVE 39E","ROLL","AZ ","85347","9701","5151 S AVE 39E","ROLL","AZ ","85347","9701","9287854942","1-Local school district","32.751600","-113.969700","4503","Prekindergarten","8th Grade","Arizona","150"
"MONTESSORI ACADEMY  INC.","Arizona","0400399","MARICOPA COUNTY","04013","04","1","6050 NORTH INVERGORDON RD","PARADISE VALLEY","AZ ","85253","","6050 N INVERGORDON RD","PARADISE VALLEY","AZ ","85253","","4809451121","7-Charter school agency","33.525400","-111.943200","80011","Kindergarten","8th Grade","Arizona","192"
"MONTESSORI CHARTER SCHOOL OF FLAGSTAFF  INC.","Arizona","0400020","COCONINO COUNTY","04005","04","1","1000 EAST APPALACHIAN RD","FLAGSTAFF","AZ ","86004","1775","1000 EAST APPALACHIAN ROAD","FLAGSTAFF","AZ ","86004","1775","9282261212","7-Charter school agency","35.225000","-111.624300","4205","Kindergarten","8th Grade","Arizona","255"
"MONTESSORI DAY PUBLIC SCHOOLS CHARTERED  INC.","Arizona","0400068","MARICOPA COUNTY","04013","04","2","9201 NORTH 7TH AVE","PHOENIX","AZ ","85021","2713","9201 NORTH 7TH AVENUE","PHOENIX","AZ ","85021","2713","6029437672","7-Charter school agency","33.570000","-112.082500","4359","Kindergarten","8th Grade","Arizona","284"
"MONTESSORI EDUCATION CENTRE CHARTER SCHOOL","Arizona","0400072","MARICOPA COUNTY","04013","04","2","2834 EAST SOUTHERN AVE","MESA","AZ ","85204","5517","2834 EAST SOUTHERN AVE","MESA","AZ ","85204","5517","4809268375","7-Charter school agency","33.394100","-111.769700","4363","Kindergarten","6th Grade","Arizona","468"
"MONTESSORI HOUSE  INC.","Arizona","0400285","MARICOPA COUNTY","04013","04","1","2415 NORTH TERRACE CIRCLE","MESA","AZ ","85203","","2415 NORTH TERRACE CIRCLE","MESA","AZ ","85203","","4804642800","7-Charter school agency","33.459300","-111.801500","79548","Kindergarten","6th Grade","Arizona","53"
"MONTESSORI SCHOOLHOUSE OF TUCSON  INC.","Arizona","0400126","PIMA COUNTY","04019","04","2","1301 EAST FORT LOWELL RD","TUCSON","AZ ","85719","6603","1301 E. FORT LOWELL ROAD","TUCSON","AZ ","85719","6603","5203198668","7-Charter school agency","32.264800","-110.952000","4428","Kindergarten","6th Grade","Arizona","89"
"MORENCI UNIFIED DISTRICT","Arizona","0405320","GREENLEE COUNTY","04011","04","3","1 STADIUM DR","MORENCI","AZ ","85540","1060","P O BOX 1060","MORENCI","AZ ","85540","1060","9288652081","1-Local school district","33.044100","-109.318900","4230","Prekindergarten","12th Grade","Arizona","1347"
"MORRISON EDUCATION GROUP  INC.","Arizona","0400793","MARICOPA COUNTY","04013","04","1","5806 SOUTH 35TH AVE BLDG. EAST","PHOENIX","AZ ","85041","","5806 S 35TH AVENUE","PHOENIX","AZ ","85041","","6026924914","7-Charter school agency","33.393900","-112.134000","90192","Kindergarten","8th Grade","Arizona","287"
"MORRISTOWN ELEMENTARY DISTRICT","Arizona","0405340","MARICOPA COUNTY","04013","04","1","25950 ROCKAWAY HILLS DR","MORRISTOWN","AZ ","85342","0098","P O BOX 98","MORRISTOWN","AZ ","85342","0098","6235465100","1-Local school district","33.854800","-112.621500","4251","Prekindergarten","12th Grade","Arizona","184"
"MOUNTAIN ENGLISH SPANISH ACADEMY  A PUBLIC CHARTER SCHOOL","Arizona","0400379","COCONINO COUNTY","04005","04","0","2575 EAST 7TH AVE","FLAGSTAFF","AZ ","86004","","2575 E. 7TH AVENUE","FLAGSTAFF","AZ ","86004","","9282550344","7-Charter school agency","35.211600","-111.610400","79996","6th Grade","8th Grade","Arizona","†"
"MOUNTAIN INSTITUTE JTED","Arizona","0400772","YAVAPAI COUNTY","04025","04","8","3003 CENTERPOINTE EAST DR","PRESCOTT","AZ ","86301","","3003 CENTERPOINTE EAST DRIVE","PRESCOTT","AZ ","86301","","9287710791","4-Regional education services agency","34.630200","-112.410500","90090","9th Grade","12th Grade","Arizona","10"
"MOUNTAIN OAK CHARTER SCHOOL  INC.","Arizona","0400208","YAVAPAI COUNTY","04025","04","1","1455 WILLOW CREEK RD","PRESCOTT","AZ ","86301","","1455 WILLOW CREEK RD","PRESCOTT","AZ ","86301","","9285417700","7-Charter school agency","34.568900","-112.480900","78873","Kindergarten","8th Grade","Arizona","143"
"MOUNTAIN ROSE ACADEMY  INC.","Arizona","0400204","PIMA COUNTY","04019","04","1","3686 W.ORANGE GROVE RD","TUCSON","AZ ","85741","","3686 W.ORANGE GROVE RD.","TUCSON","AZ ","85741","","5202291985","7-Charter school agency","32.323400","-111.043400","10879","9th Grade","12th Grade","Arizona","259"
"MOUNTAIN SCHOOL  INC.","Arizona","0400096","COCONINO COUNTY","04005","04","1","311 WEST CATTLE DR TRAIL","FLAGSTAFF","AZ ","86001","3222","311 W. CATTLE DRIVE TRAIL","FLAGSTAFF","AZ ","86001","3222","9287792392","7-Charter school agency","35.162700","-111.669400","4203","Kindergarten","6th Grade","Arizona","197"
"MULTIDIMENSIONAL LITERACY CORP.","Arizona","0400256","PIMA COUNTY","04019","04","1","5757 WEST AJO HWY","TUCSON","AZ ","85735","","5757 WEST AJO HIGHWAY","TUCSON","AZ ","85735","","5205782022","7-Charter school agency","32.166500","-111.086800","79058","Kindergarten","12th Grade","Arizona","50"
"MURPHY ELEMENTARY DISTRICT","Arizona","0405400","MARICOPA COUNTY","04013","04","4","2615 WEST BUCKEYE RD","PHOENIX","AZ ","85009","5783","2615 W BUCKEYE RD.","PHOENIX","AZ ","85009","5783","6023535002","1-Local school district","33.436800","-112.115600","4265","Prekindergarten","8th Grade","Arizona","1898"
"NACO ELEMENTARY DISTRICT","Arizona","0405430","COCHISE COUNTY","04003","04","1","1911 WEST VALENZUELA","NACO","AZ ","85620","0397","P O BOX 397","NACO","AZ ","85620","0397","5204325060","1-Local school district","31.336300","-109.946200","4176","Prekindergarten","12th Grade","Arizona","419"
"NADABURG UNIFIED SCHOOL DISTRICT","Arizona","0405460","MARICOPA COUNTY","04013","04","2","32919 CENTER ST","WITTMANN","AZ ","85361","0100","32919 CENTER ST","WITTMANN","AZ ","85361","0100","6233882321","1-Local school district","33.781600","-112.525600","4252","Prekindergarten","12th Grade","Arizona","1131"
"NAVAJO COUNTY ACCOMMODATION DISTRICT #99","Arizona","0405500","NAVAJO COUNTY","04017","04","2","294 WEST CARLOS","HOLBROOK","AZ ","86025","0668","294 WEST CARLOS","HOLBROOK","AZ ","86025","0668","9285241821","4-Regional education services agency","34.929700","-110.145900","4386","6th Grade","12th Grade","Arizona","9"
"NAVAJO COUNTY SCHOOL SUPERINTENDENTS OFFICE","Arizona","0400784","NAVAJO COUNTY","04017","04","1","100 EAST CARTER RD","HOLBROOK","AZ ","86025","","100 E CARTER RD","HOLBROOK","AZ ","86025","","9285244081","8-Other education agency","34.871900","-110.153600","79536","†","†","Arizona","†"
