"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"MAGNOLIA","New Jersey","3409300","CAMDEN COUNTY","34007","34","1","420 NORTH WARWICK RD","MAGNOLIA","NJ ","08049","1399","420 N. WARWICK RD","MAGNOLIA","NJ ","08049","1399","8567834763","1-Local school district","39.858100","-75.033600","072890","Prekindergarten","8th Grade","New Jersey","398"
"MAHWAH TOWNSHIP PUBLIC SCHOOLS","New Jersey","3409330","BERGEN COUNTY","34003","34","6","60 RIDGE RD","MAHWAH","NJ ","07430","","60 RIDGE RD.","MAHWAH","NJ ","07430","","2017622400","1-Local school district","41.085800","-74.162400","032900","Prekindergarten","12th Grade","New Jersey","3165"
"MAINLAND REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3409360","ATLANTIC COUNTY","34001","34","1","1301 OAK AVE","LINWOOD","NJ ","08221","1653","1301 OAK AVENUE","LINWOOD","NJ ","08221","1653","6099274151","1-Local school district","39.346600","-74.577400","012910","9th Grade","12th Grade","New Jersey","1419"
"MANALAPAN-ENGLISHTOWN REGIONAL SCHOOLS","New Jersey","3409390","MONMOUTH COUNTY","34025","34","8","54 MAIN ST","ENGLISHTOWN","NJ ","07726","1599","54 MAIN STREET","ENGLISHTOWN","NJ ","07726","1599","7327862500","1-Local school district","40.298000","-74.358400","252920","Prekindergarten","8th Grade","New Jersey","5025"
"MANASQUAN SCHOOL DISTRICT","New Jersey","3409420","MONMOUTH COUNTY","34025","34","2","169 BROAD ST","MANASQUAN","NJ ","08736","2892","169 BROAD STREET","MANASQUAN","NJ ","08736","2892","7325288800","1-Local school district","40.128800","-74.048400","252930","Prekindergarten","12th Grade","New Jersey","1652"
"MANCHESTER TOWNSHIP SCHOOL DISTRICT","New Jersey","3409450","OCEAN COUNTY","34029","34","6","121 ROUTE 539","WHITING","NJ ","08759","1237","121 ROUTE 539","WHITING","NJ ","08759","1237","7323505900","1-Local school district","39.957300","-74.390800","292940","Prekindergarten","12th Grade","New Jersey","3088"
"MANNINGTON TOWNSHIP SCHOOL","New Jersey","3409480","SALEM COUNTY","34033","34","1","495 ROUTE 45","SALEM","NJ ","08079","9801","495 ROUTE 45","SALEM","NJ ","08079","9801","8569351078","1-Local school district","39.601900","-75.423800","332950","Prekindergarten","12th Grade","New Jersey","175"
"MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","New Jersey","3409540","WARREN COUNTY","34041","34","1","50 PORT MURRAY RD","PORT MURRAY","NJ ","07865","9702","50 PORT MURRAY ROAD","PORT MURRAY","NJ ","07865","9702","9086893212","1-Local school district","40.774500","-74.914000","412970","Prekindergarten","6th Grade","New Jersey","707"
"MANSFIELD TOWNSHIP SCHOOL DISTRICT","New Jersey","3409510","BURLINGTON COUNTY","34005","34","2","200 MANSFIED RD EAST","COLUMBUS","NJ ","08022","9504","200 MANSFIED ROAD EAST","COLUMBUS","NJ ","08022","9504","6092982037","1-Local school district","40.088600","-74.691200","052960","Prekindergarten","6th Grade","New Jersey","714"
"MANTUA TOWNSHIP BOARD OF EDUCATION","New Jersey","3409600","GLOUCESTER COUNTY","34015","34","3","684 MAIN ST","SEWELL","NJ ","08080","9623","684 MAIN STREET","SEWELL","NJ ","08080","9623","8564682225","1-Local school district","39.761900","-75.162000","152990","Prekindergarten","6th Grade","New Jersey","1310"
"MANVILLE BOARD OF EDUCATION","New Jersey","3409630","SOMERSET COUNTY","34035","34","4","410 BROOKS BLVD","MANVILLE","NJ ","08835","1542","410 BROOKS BLVD","MANVILLE","NJ ","08835","1542","9082318500","1-Local school district","40.544800","-74.591500","353000","Prekindergarten","12th Grade","New Jersey","1382"
"MAPLE SHADE SCHOOLS","New Jersey","3409660","BURLINGTON COUNTY","34005","34","4","170 FREDERICK AVE","MAPLE SHADE","NJ ","08052","3299","170 FREDERICK AVENUE","MAPLE SHADE","NJ ","08052","3299","8567791750","1-Local school district","39.948600","-75.006500","053010","Prekindergarten","12th Grade","New Jersey","2163"
"MARGATE CITY SCHOOL DISTRICT","New Jersey","3409690","ATLANTIC COUNTY","34001","34","2","8103 WINCHESTER AVE","MARGATE","NJ ","08402","1799","8103 WINCHESTER AVENUE","MARGATE","NJ ","08402","1799","6098221447","1-Local school district","39.331100","-74.502000","013020","Prekindergarten","12th Grade","New Jersey","456"
"MARIA VARISCO ROGERS CHARTER SCHOOL","New Jersey","3400026","ESSEX COUNTY","34013","34","1","243 WOODSIDE","NEWARK","NJ ","07104","","233 WOODSIDE AVENUE","NEWARK","NJ ","07104","","9734819001","7-Charter school agency","40.774600","-74.164900","807735","Kindergarten","8th Grade","New Jersey","526"
"MARION P. THOMAS CHARTER SCHOOL","New Jersey","3400022","ESSEX COUNTY","34013","34","1","370 SOUTH 7TH ST","NEWARK","NJ ","07103","2047","370 SOUTH 7TH STREET","NEWARK","NJ ","07103","2047","9736210060","7-Charter school agency","40.735700","-74.199000","807210","Prekindergarten","8th Grade","New Jersey","735"
"MARLBORO TOWNSHIP BOARD OF EDUCATION","New Jersey","3409720","MONMOUTH COUNTY","34025","34","8","1980 TOWNSHIP DR","MARLBORO","NJ ","07746","2298","1980 TOWNSHIP DRIVE","MARLBORO","NJ ","07746","2298","7329722000","1-Local school district","40.327000","-74.267000","253030","Prekindergarten","8th Grade","New Jersey","5245"
"MATAWAN-ABERDEEN REGIONAL SCHOOL DISTRICT","New Jersey","3409750","MONMOUTH COUNTY","34025","34","7","1 CREST WAY","ABERDEEN","NJ ","07747","2286","1 CREST WAY","ABERDEEN","NJ ","07747","2286","7327054000","1-Local school district","40.402300","-74.224900","253040","Prekindergarten","12th Grade","New Jersey","3821"
"MAURICE RIVER TOWNSHIP ELEMENTARY SCHOOL","New Jersey","3409780","CUMBERLAND COUNTY","34011","34","1","3593ROUTE 47","PORT ELIZABETH","NJ ","08348","0464","PO BOX 464","PORT ELIZABETH","NJ ","08348","0464","8568257411","1-Local school district","39.308300","-74.980000","113050","Prekindergarten","12th Grade","New Jersey","417"
"MAYWOOD BOARD OF EDUCATION","New Jersey","3409810","BERGEN COUNTY","34003","34","2","452 MAYWOOD AVE","MAYWOOD","NJ ","07607","1969","452 MAYWOOD AVENUE","MAYWOOD","NJ ","07607","1969","2018459114","1-Local school district","40.900900","-74.063100","033060","Prekindergarten","12th Grade","New Jersey","958"
"MEDFORD LAKES SCHOOL DISTRICT","New Jersey","3409840","BURLINGTON COUNTY","34005","34","2","135 MUDJEKEEWIS TRAIL","MEDFORD LAKES","NJ ","08055","","135 MUDJEKEEWIS TRAIL","MEDFORD LAKES","NJ ","08055","","6096540991","1-Local school district","39.852900","-74.804700","053070","Prekindergarten","8th Grade","New Jersey","527"
"MEDFORD TOWNSHIP PUBLIC SCHOOLS","New Jersey","3409870","BURLINGTON COUNTY","34005","34","7","137 HARTFORD RD","MEDFORD","NJ ","08055","2371","137 HARTFORD ROAD","MEDFORD","NJ ","08055","2371","6096546416","1-Local school district","39.900700","-74.844300","053080","Prekindergarten","8th Grade","New Jersey","2803"
"MENDHAM BOROUGH","New Jersey","3409900","MORRIS COUNTY","34027","34","2","100 DEAN RD","MENDHAM","NJ ","07945","1215","100 DEAN ROAD","MENDHAM","NJ ","07945","1215","9735434251","1-Local school district","40.780800","-74.602200","273090","Prekindergarten","8th Grade","New Jersey","610"
"MENDHAM TOWNSHIP BOARD OF EDUCATION","New Jersey","3409930","MORRIS COUNTY","34027","34","2","18 WEST MAIN ST","BROOKSIDE","NJ ","07926","0510","PO BOX 510","BROOKSIDE","NJ ","07926","0510","9735437107","1-Local school district","40.792300","-74.571600","273100","Prekindergarten","8th Grade","New Jersey","733"
"MERCER COUNTY SPECIAL SERVICES SCHOOL DISTRICT","New Jersey","3480200","MERCER COUNTY","34021","34","4","1020 OLD TRENTON RD","HAMILTON","NJ ","08690","1230","1020 OLD TRENTON ROAD","HAMILTON","NJ ","08690","1230","6096312100","1-Local school district","40.251100","-74.654900","213103","Prekindergarten","12th Grade","New Jersey","640"
"MERCHANTVILLE SCHOOL DISTRICT","New Jersey","3409960","CAMDEN COUNTY","34007","34","1","130 SOUTH CENTRE ST","MERCHANTVILLE","NJ ","08109","2207","130 S. CENTRE STREET","MERCHANTVILLE","NJ ","08109","2207","8566631091","1-Local school district","39.955100","-75.050000","073110","Prekindergarten","12th Grade","New Jersey","378"
"MERIT PREPARATORY CHARTER SCHOOL OF NEWARK","New Jersey","3400760","ESSEX COUNTY","34013","34","1","909 BROAD ST","NEWARK","NJ ","07102","","909 BROAD STREET","NEWARK","NJ ","07102","","9736424400","7-Charter school agency","40.732200","-74.174100","806091","6th Grade","7th Grade","New Jersey","231"
"METUCHEN PUBLIC SCHOOLS","New Jersey","3409990","MIDDLESEX COUNTY","34023","34","4","16 SIMPSON PLACE","METUCHEN","NJ ","08840","2599","16 SIMPSON PLACE","METUCHEN","NJ ","08840","2599","7323218700","1-Local school district","40.537600","-74.355300","233120","Prekindergarten","12th Grade","New Jersey","2122"
"MIDDLE TOWNSHIP PUBLIC SCHOOLS","New Jersey","3410020","CAPE MAY COUNTY","34009","34","4","216 SOUTH MAIN ST","CAPE MAY COURT HOUSE","NJ ","08210","2273","216 SOUTH MAIN STREET","CAPE MAY COURT HOUSE","NJ ","08210","2273","6094651800","1-Local school district","39.086900","-74.819200","093130","Prekindergarten","12th Grade","New Jersey","2574"
"MIDDLESEX BOROUGH PUBLIC SCHOOLS","New Jersey","3410050","MIDDLESEX COUNTY","34023","34","5","300 JOHN F. KENNEDY DR","MIDDLESEX","NJ ","08846","1489","300 JOHN F. KENNEDY DRIVE","MIDDLESEX","NJ ","08846","1489","7323176000","1-Local school district","40.585900","-74.489500","233140","Prekindergarten","12th Grade","New Jersey","2127"
"MIDDLESEX COUNTY VOCATIONAL AND TECHNICAL SCHOOLS","New Jersey","3410080","MIDDLESEX COUNTY","34023","34","7","112 RUES LN","EAST BRUNSWICK","NJ ","08816","1070","112 RUES LANE","EAST BRUNSWICK","NJ ","08816","1070","7322573300","1-Local school district","40.422100","-74.386300","233150","8th Grade","12th Grade","New Jersey","1899"
"MIDDLESEX REGIONAL EDUCATIONAL SERVICES COMMISSION","New Jersey","3480180","MIDDLESEX COUNTY","34023","34","7","1660 STELTON RD","PISCATAWAY","NJ ","08854","5917","1660 STELTON ROAD","PISCATAWAY","NJ ","08854","5917","7327779848","1-Local school district","40.531800","-74.419900","233145","Prekindergarten","12th Grade","New Jersey","655"
"MIDDLETOWN TOWNSHIP PUBLIC SCHOOLS","New Jersey","3410110","MONMOUTH COUNTY","34025","34","17","834 LEONARDVILLE RD","LEONARDO","NJ ","07737","2999","PO BOX 4170","MIDDLETOWN","NJ ","07748","2999","7326713850","1-Local school district","40.412800","-74.058400","253160","Prekindergarten","12th Grade","New Jersey","9807"
"MIDLAND PARK PUBLIC SCHOOLS","New Jersey","3410140","BERGEN COUNTY","34003","34","3","250 PROSPECT ST","MIDLAND PARK","NJ ","07432","1398","250 PROSPECT STREET","MIDLAND PARK","NJ ","07432","1398","2014441400","1-Local school district","40.999500","-74.137500","033170","Prekindergarten","12th Grade","New Jersey","1005"
"MILFORD BORO","New Jersey","3410170","HUNTERDON COUNTY","34019","34","1","7 HILLSIDE AVE","MILFORD","NJ ","08848","9601","7 HILLSIDE AVENUE","MILFORD","NJ ","08848","9601","9089954349","1-Local school district","40.568500","-75.092700","193180","Prekindergarten","8th Grade","New Jersey","101"
"MILLBURN TOWNSHIP SCHOOLS","New Jersey","3410200","ESSEX COUNTY","34013","34","7","434 MILLBURN AVE","MILLBURN","NJ ","07041","1210","434 MILLBURN AVENUE","MILLBURN","NJ ","07041","1210","9733763600","1-Local school district","40.722100","-74.313800","133190","Prekindergarten","12th Grade","New Jersey","4904"
"MILLSTONE TOWNSHIP","New Jersey","3410230","MONMOUTH COUNTY","34025","34","3","5 DAWSON COURT","MILLSTONE TOWNSHIP","NJ ","08535","9701","5 DAWSON COURT","MILLSTONE TOWNSHIP","NJ ","08535","9701","7327860950","1-Local school district","40.241100","-74.395600","253200","Prekindergarten","12th Grade","New Jersey","1275"
"MILLTOWN BOROUGH PUBLIC SCHOOLS","New Jersey","3410290","MIDDLESEX COUNTY","34023","34","2","21 WEST CHURCH ST","MILLTOWN","NJ ","08850","1524","21 WEST CHURCH STREET","MILLTOWN","NJ ","08850","1524","7322142374","1-Local school district","40.451900","-74.440000","233220","Prekindergarten","12th Grade","New Jersey","676"
"MILLVILLE BOARD OF EDUCATION","New Jersey","3410320","CUMBERLAND COUNTY","34011","34","10","110 NORTH THIRD ST","MILLVILLE","NJ ","08332","0946","P.O. BOX 5010","MILLVILLE","NJ ","08332","0946","8562932000","1-Local school district","39.394400","-75.035500","113230","Prekindergarten","12th Grade","New Jersey","5872"
"MILLVILLE PUBLIC CHARTER SCHOOL","New Jersey","3400749","CUMBERLAND COUNTY","34011","34","1","1101 WHEATON AVE","MILLVILLE","NJ ","08333","","1101 WHEATON AVENUE","MILLVILLE","NJ ","08333","","8565068143","7-Charter school agency","39.409500","-75.032800","806069","Kindergarten","4th Grade","New Jersey","180"
"MINE HILL TOWNSHIP","New Jersey","3410350","MORRIS COUNTY","34027","34","1","42 CANFIELD AVE","MINE HILL","NJ ","07803","3084","42 CANFIELD AVENUE","MINE HILL","NJ ","07803","3084","9733660590","1-Local school district","40.876400","-74.603000","273240","Prekindergarten","12th Grade","New Jersey","383"
"MONMOUTH BEACH ELEMENTARY SCHOOL","New Jersey","3410380","MONMOUTH COUNTY","34025","34","1","7 HASTINGS PLACE","MONMOUTH BEACH","NJ ","07750","1199","7 HASTINGS PLACE","MONMOUTH BEACH","NJ ","07750","1199","7322226139","1-Local school district","40.330000","-73.984900","253250","Prekindergarten","8th Grade","New Jersey","285"
"MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT","New Jersey","3417500","MONMOUTH COUNTY","34025","34","10","4000 KOZLOSKI RD","FREEHOLD","NJ ","07728","5033","4000 KOZLOSKI ROAD","FREEHOLD","NJ ","07728","5033","7324317942","1-Local school district","40.261100","-74.252200","253260","9th Grade","12th Grade","New Jersey","1668"
"MONMOUTH REGIONAL","New Jersey","3410440","MONMOUTH COUNTY","34025","34","1","1 NORMAN J FIELD WAY","TINTON FALLS","NJ ","07724","3299","1 NORMAN J FIELD WAY","TINTON FALLS","NJ ","07724","3299","7325421170","1-Local school district","40.302500","-74.090700","253270","9th Grade","12th Grade","New Jersey","974"
"MONMOUTH-OCEAN EDUCATIONAL SERVICES COMMISSION","New Jersey","3480240","MONMOUTH COUNTY","34025","34","2","100 TORNILLO WAY","TINTON FALLS","NJ ","07712","","900 HOPE ROAD","TINTON FALLS","NJ ","07712","","7326957800","1-Local school district","40.270000","-74.080300","253255","6th Grade","12th Grade","New Jersey","16"
"MONROE TOWNSHIP BOARD OF EDUCATION","New Jersey","3410500","MIDDLESEX COUNTY","34023","34","8","423 BUCKELEW AVE","MONROE TOWNSHIP","NJ ","08831","9802","423 BUCKELEW AVENUE","MONROE TOWNSHIP","NJ ","08831","9802","7325212111","1-Local school district","40.329800","-74.410900","233290","Prekindergarten","12th Grade","New Jersey","6109"
"MONROE TOWNSHIP BOARD OF EDUCATION","New Jersey","3410470","GLOUCESTER COUNTY","34015","34","6","75 EAST ACADEMY ST","WILLIAMSTOWN","NJ ","08326","","75 EAST ACADEMY STREET","WILLIAMSTOWN","NJ ","08326","","8566296400","1-Local school district","39.683200","-74.995600","153280","Prekindergarten","12th Grade","New Jersey","6076"
"MONTAGUE TOWNSHIP SCHOOL DISTRICT","New Jersey","3410530","SUSSEX COUNTY","34037","34","1","475 ROUTE 206","MONTAGUE","NJ ","07827","3018","475 ROUTE 206","MONTAGUE","NJ ","07827","3018","9732937131","1-Local school district","41.287700","-74.792200","373300","Prekindergarten","12th Grade","New Jersey","250"
"MONTCLAIR PUBLIC SCHOOLS","New Jersey","3410560","ESSEX COUNTY","34013","34","11","22 VALLEY RD","MONTCLAIR","NJ ","07042","2709","22 VALLEY RD.","MONTCLAIR","NJ ","07042","2709","9735094000","1-Local school district","40.815600","-74.221300","133310","Prekindergarten","12th Grade","New Jersey","6678"
"MONTGOMERY TOWNSHIP SCHOOL DISTRICT","New Jersey","3410590","SOMERSET COUNTY","34035","34","5","1014 ROUTE 601","SKILLMAN","NJ ","08558","2119","1014 ROUTE 601","SKILLMAN","NJ ","08558","9406","6094667600","1-Local school district","40.417700","-74.702200","353320","Prekindergarten","12th Grade","New Jersey","4789"
"MONTVALE BOARD OF EDUCATION","New Jersey","3410620","BERGEN COUNTY","34003","34","2","47 SPRING VALLEY RD","MONTVALE","NJ ","07645","1799","47 SPRING VALLEY ROAD","MONTVALE","NJ ","07645","1799","2013916226","1-Local school district","41.053400","-74.051500","033330","Prekindergarten","8th Grade","New Jersey","1041"
"MONTVILLE TOWNSHIP SCHOOL DISTRICT","New Jersey","3410650","MORRIS COUNTY","34027","34","7","86 RIVER RD","MONTVILLE","NJ ","07045","9421","86 RIVER ROAD","MONTVILLE","NJ ","07045","9421","9733317100","1-Local school district","40.898900","-74.372500","273340","Prekindergarten","12th Grade","New Jersey","3981"
"MOONACHIE","New Jersey","3410680","BERGEN COUNTY","34003","34","1","20 WEST PARK ST","MOONACHIE","NJ ","07074","1115","20 WEST PARK STREET","MOONACHIE","NJ ","07074","1115","2016415833","1-Local school district","40.845000","-74.048200","033350","Prekindergarten","12th Grade","New Jersey","282"
"MOORESTOWN TOWNSHIP PUBLIC SCHOOL DISTRICT","New Jersey","3410710","BURLINGTON COUNTY","34005","34","6","803 NORTH STANWICK RD","MOORESTOWN","NJ ","08057","2034","803 NORTH STANWICK ROAD","MOORESTOWN","NJ ","08057","2034","8567786600","1-Local school district","39.985000","-74.941700","053360","Prekindergarten","12th Grade","New Jersey","3959"
"MORRIS COUNTY VOCATIONAL SCHOOL DISTRICT","New Jersey","3410720","MORRIS COUNTY","34027","34","3","400 EAST MAIN ST","DENVILLE","NJ ","07834","2516","400 EAST MAIN STREET","DENVILLE","NJ ","07834","2516","9736274600","1-Local school district","40.879600","-74.479800","273365","9th Grade","12th Grade","New Jersey","764"
"MORRIS HILLS REGIONAL DISTRICT","New Jersey","3410740","MORRIS COUNTY","34027","34","2","48 KNOLL DR","ROCKAWAY","NJ ","07866","4088","48 KNOLL DRIVE","ROCKAWAY","NJ ","07866","4088","9736642291","1-Local school district","40.885800","-74.507900","273370","9th Grade","12th Grade","New Jersey","2748"
"MORRIS PLAINS SCHOOL DISTRICT","New Jersey","3410770","MORRIS COUNTY","34027","34","2","500 SPEEDWELL AVE","MORRIS PLAINS","NJ ","07950","2134","500 SPEEDWELL AVENUE","MORRIS PLAINS","NJ ","07950","2134","9735381650","1-Local school district","40.825800","-74.482400","273380","Prekindergarten","12th Grade","New Jersey","622"
"MORRIS SCHOOL DISTRICT","New Jersey","3410810","MORRIS COUNTY","34027","34","10","31 HAZEL ST","MORRISTOWN","NJ ","07960","3802","31 HAZEL STREET","MORRISTOWN","NJ ","07960","3802","9732922300","1-Local school district","40.805300","-74.475900","273385","Prekindergarten","12th Grade","New Jersey","5104"
"MORRIS-UNION JOINTURE COMMISSON","New Jersey","3400005","UNION COUNTY","34039","34","2","340 CENTRAL AVE","NEW PROVIDENCE","NJ ","07094","2322","340 CENTRAL AVENUE","NEW PROVIDENCE","NJ ","07094","2322","9084647625","1-Local school district","40.698800","-74.393300","393395","Prekindergarten","12th Grade","New Jersey","265"
"MOUNT ARLINGTON PUBLIC SCHOOL DISTRICT","New Jersey","3410860","MORRIS COUNTY","34027","34","2","446 HOWARD BLVD","MOUNT ARLINGTON","NJ ","07856","1120","446 HOWARD BOULEVARD","MOUNT ARLINGTON","NJ ","07856","1120","9737707140","1-Local school district","40.933300","-74.628100","273410","Prekindergarten","12th Grade","New Jersey","335"
"MOUNT HOLLY TOWNSHIP PUBLIC SCHOOLS","New Jersey","3410920","BURLINGTON COUNTY","34005","34","3","331 LEVIS DR","MT. HOLLY","NJ ","08060","1331","331 LEVIS DRIVE","MT. HOLLY","NJ ","08060","1331","6092677108","1-Local school district","40.001300","-74.794900","053430","Prekindergarten","8th Grade","New Jersey","1014"
"MOUNT LAUREL TOWNSHIP SCHOOL DISTRICT","New Jersey","3410950","BURLINGTON COUNTY","34005","34","8","330 MOUNT LAUREL RD","MOUNT LAUREL","NJ ","08075","9521","330 MOUNT LAUREL ROAD","MOUNT LAUREL","NJ ","08075","9521","8562353387","1-Local school district","39.944100","-74.904700","053440","Prekindergarten","8th Grade","New Jersey","4170"
"MOUNT OLIVE TOWNSHIP SCHOOL DISTRICT","New Jersey","3410980","MORRIS COUNTY","34027","34","6","89 US RTE. 46","BUDD LAKE","NJ ","07828","1793","89 US RTE. 46","BUDD LAKE","NJ ","07828","1793","9736914000","1-Local school district","40.885200","-74.727600","273450","Kindergarten","12th Grade","New Jersey","4642"
"MOUNTAIN LAKES BOARD OF EDUCATION","New Jersey","3411010","MORRIS COUNTY","34027","34","4","400 BLVD","MT LAKES","NJ ","07046","1520","400 BOULEVARD","MT LAKES","NJ ","07046","1520","9733348280","1-Local school district","40.886400","-74.452400","273460","Prekindergarten","12th Grade","New Jersey","1542"
"MOUNTAINSIDE SCHOOL DISTRICT","New Jersey","3411040","UNION COUNTY","34039","34","2","1497 WOODACRES DR","MOUNTAINSIDE","NJ ","07092","2605","1497 WOODACRES DRIVE","MOUNTAINSIDE","NJ ","07092","2605","9082323232","1-Local school district","40.672000","-74.368900","393470","Prekindergarten","12th Grade","New Jersey","774"
"MT. EPHRAIM SCHOOL DISTRICT","New Jersey","3410890","CAMDEN COUNTY","34007","34","2","225 WEST KINGS HWY","MT. EPHRAIM","NJ ","08059","1803","225 W. KINGS HIGHWAY","MT. EPHRAIM","NJ ","08059","1803","8569317807","1-Local school district","39.880900","-75.090100","073420","Prekindergarten","12th Grade","New Jersey","432"
"MULLICA TOWNSHIP SCHOOL DISTRICT","New Jersey","3411070","ATLANTIC COUNTY","34001","34","2","500 ELWOOD RD","HAMMONTON","NJ ","08037","0318","PO BOX 318","ELWOOD","NJ ","08217","0318","6095613868","1-Local school district","39.580300","-74.712900","013480","Prekindergarten","8th Grade","New Jersey","757"
"NATIONAL PARK BORO SCHOOL DISTRICT","New Jersey","3411100","GLOUCESTER COUNTY","34015","34","1","516 LAKEHURST AVE","NATIONAL PARK","NJ ","08063","1534","516 LAKEHURST AVENUE","NATIONAL PARK","NJ ","08063","1534","8568456876","1-Local school district","39.865700","-75.182200","153490","Prekindergarten","6th Grade","New Jersey","269"
"NEPTUNE CITY","New Jersey","3411130","MONMOUTH COUNTY","34025","34","1","210 WEST SYLVANIA AVE","NEPTUNE CITY","NJ ","07753","6299","210 WEST SYLVANIA AVE.","NEPTUNE CITY","NJ ","07753","6299","7327755319","1-Local school district","40.202700","-74.039500","253500","Prekindergarten","12th Grade","New Jersey","396"
"NEPTUNE TOWNSHIP SCHOOL DISTRICT","New Jersey","3411160","MONMOUTH COUNTY","34025","34","8","60 NEPTUNE BLVD","NEPTUNE TWP","NJ ","07753","2760","60 NEPTUNE BLVD","NEPTUNE TWP","NJ ","07753","2760","7327762200","1-Local school district","40.211900","-74.034700","253510","Prekindergarten","12th Grade","New Jersey","4465"
"NETCONG ELEMENTARY SCHOOL","New Jersey","3411190","MORRIS COUNTY","34027","34","1","26 COLLEGE RD","NETCONG","NJ ","07857","1621","26 COLLEGE ROAD","NETCONG","NJ ","07857","1621","9733470020","1-Local school district","40.899700","-74.698600","273520","Prekindergarten","8th Grade","New Jersey","303"
"NEW BRUNSWICK PUBLIC SCHOOLS","New Jersey","3411220","MIDDLESEX COUNTY","34023","34","10","268 BALDWIN ST","NEW BRUNSWICK","NJ ","08901","2683","268 BALDWIN STREET","NEW BRUNSWICK","NJ ","08901","2683","7327455300","1-Local school district","40.489100","-74.452200","233530","Prekindergarten","12th Grade","New Jersey","8161"
"NEW HANOVER TOWNSHIP","New Jersey","3411250","BURLINGTON COUNTY","34005","34","1","122 FORT DIX ST","WRIGHTSTOWN","NJ ","08562","0276","122 FORT DIX STREET","WRIGHTSTOWN","NJ ","08562","0276","6097232139","1-Local school district","40.034600","-74.619200","053540","Prekindergarten","12th Grade","New Jersey","194"
"NEW HORIZONS COMMUNITY CHARTER SCHOOL","New Jersey","3400023","ESSEX COUNTY","34013","34","1","4559 HAYES ST","NEWARK","NJ ","07103","","45-59 HAYES STREET","NEWARK","NJ ","07103","","9738480400","7-Charter school agency","40.736300","-74.189100","807290","Kindergarten","5th Grade","New Jersey","458"
"NEW MILFORD SCHOOL DISTRICT","New Jersey","3411280","BERGEN COUNTY","34003","34","4","145 MADISON AVE","NEW MILFORD","NJ ","07646","2707","145 MADISON AVENUE","NEW MILFORD","NJ ","07646","2707","2012612952","1-Local school district","40.941400","-74.023000","033550","Prekindergarten","12th Grade","New Jersey","2011"
"NEW PROVIDENCE BOARD OF EDUCATION","New Jersey","3411310","UNION COUNTY","34039","34","4","356 ELKWOOD AVE","NEW PROVIDENCE","NJ ","07974","1838","356 ELKWOOD AVENUE","NEW PROVIDENCE","NJ ","07974","1838","9084649050","1-Local school district","40.708700","-74.403800","393560","Prekindergarten","12th Grade","New Jersey","2340"
"NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL","New Jersey","3400730","ESSEX COUNTY","34013","34","1","911 HILL ST","NEWARK","NJ ","07102","","9-11 HILL STREET","NEWARK","NJ ","07102","","9737323848","7-Charter school agency","40.731700","-74.174900","806029","Kindergarten","5th Grade","New Jersey","277"
"NEWARK LEGACY CHARTER SCHOOL","New Jersey","3400736","ESSEX COUNTY","34013","34","1","460 LYONS AVE","NEWARK","NJ ","07112","","460 LYONS AVENUE","NEWARK","NJ ","07112","","9736427043","7-Charter school agency","40.714500","-74.224000","806037","Kindergarten","4th Grade","New Jersey","295"
"NEWARK PREP CHARTER SCHOOL","New Jersey","3400758","ESSEX COUNTY","34013","34","1","570 BROAD ST","NEWARK","NJ ","07102","","570 BROAD ST","NEWARK","NJ ","07102","","8623077010","7-Charter school agency","40.742100","-74.168500","806059","9th Grade","10th Grade","New Jersey","302"
"NEWFIELD BORO","New Jersey","3411370","SALEM COUNTY","34033","34","0","1122 ALMOND RD","PITTSGROVE","NJ ","08318","","1122 ALMOND ROAD","PITTSGROVE","NJ ","08318","","8563587091","1-Local school district","39.525800","-75.166000","153580","9th Grade","12th Grade","New Jersey","†"
"NEWTON PUBLIC SCHOOLS","New Jersey","3411400","SUSSEX COUNTY","34037","34","3","57 TRINITY ST","NEWTON","NJ ","07860","1824","57 TRINITY STREET","NEWTON","NJ ","07860","1824","9733837392","1-Local school district","41.057100","-74.749000","373590","Prekindergarten","12th Grade","New Jersey","1528"
"NORTH ARLINGTON SCHOOL DISTRICT","New Jersey","3411430","BERGEN COUNTY","34003","34","5","222 RIDGE RD","NORTH ARLINGTON","NJ ","07031","6036","222 RIDGE ROAD","NORTH ARLINGTON","NJ ","07031","6036","2019916800","1-Local school district","40.789000","-74.133000","033600","Prekindergarten","12th Grade","New Jersey","1761"
