"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"KIPP INDPLS COLLEGE PREPARATORY","Indiana","1800028","MARION COUNTY","18097","18","1","3202 EAST 42ND ST","INDIANAPOLIS","IN ","46205","","3202 E 42ND ST","INDIANAPOLIS","IN ","46205","","3175475477","7-Charter school agency","39.833800","-86.110400","9400","5th Grade","8th Grade","Indiana","295"
"KNOX COMMUNITY SCHOOL CORP","Indiana","1805340","STARKE COUNTY","18149","18","3","2 REDSKIN TRL","KNOX","IN ","46534","2238","2 REDSKIN TRL","KNOX","IN ","46534","2238","5747721600","1-Local school district","41.285900","-86.624200","7525","Prekindergarten","12th Grade","Indiana","1967"
"KOKOMO SCHOOL CORPORATION","Indiana","1805370","HOWARD COUNTY","18067","18","12","1500 SOUTH WASHINGTON","KOKOMO","IN ","46904","2188","1500 S WASHINGTON PO BOX 2188","KOKOMO","IN ","46904","2188","7654558000","1-Local school district","40.469400","-86.133700","3500","Prekindergarten","12th Grade","Indiana","6690"
"LAFAYETTE SCHOOL CORPORATION","Indiana","1805400","TIPPECANOE COUNTY","18157","18","12","2300 CASON ST","LAFAYETTE","IN ","47904","2692","2300 CASON ST","LAFAYETTE","IN ","47904","2692","7657716000","1-Local school district","40.421400","-86.871700","7855","Kindergarten","12th Grade","Indiana","7284"
"LAKE CENTRAL SCHOOL CORP","Indiana","1805450","LAKE COUNTY","18089","18","11","8260 WICKER AVE","SAINT JOHN","IN ","46373","9711","8260 WICKER AVE","SAINT JOHN","IN ","46373","9711","2195582707","1-Local school district","41.468400","-87.470400","4615","Prekindergarten","12th Grade","Indiana","9747"
"LAKE RIDGE SCHOOLS","Indiana","1805460","LAKE COUNTY","18089","18","4","6111 WEST RIDGE RD","GARY","IN ","46408","1797","6111 W RIDGE RD","GARY","IN ","46408","1797","2198381819","1-Local school district","41.549500","-87.412200","4650","Prekindergarten","12th Grade","Indiana","2057"
"LAKE STATION COMMUNITY SCHOOLS","Indiana","1802910","LAKE COUNTY","18089","18","4","2500 PK ST","LAKE STATION","IN ","46405","2298","2500 PIKE ST","LAKE STATION","IN ","46405","2298","2199621159","1-Local school district","41.572800","-87.244500","4680","Kindergarten","12th Grade","Indiana","1488"
"LAKELAND SCHOOL CORPORATION","Indiana","1805520","LAGRANGE COUNTY","18087","18","5","200 SOUTH CHERRY ST","LAGRANGE","IN ","46761","2099","200 S CHERRY ST","LAGRANGE","IN ","46761","2099","2604992400","1-Local school district","41.643700","-85.409900","4535","Kindergarten","12th Grade","Indiana","2160"
"LANESVILLE COMMUNITY SCHOOL CORP","Indiana","1803720","HARRISON COUNTY","18061","18","2","2725 CRESTVIEW AVE NE","LANESVILLE","IN ","47136","8601","2725 CRESTVIEW AVE NE","LANESVILLE","IN ","47136","8601","8129522555","1-Local school district","38.238900","-85.989800","3160","Kindergarten","12th Grade","Indiana","691"
"LAPORTE COMMUNITY SCHOOL CORP","Indiana","1805580","LAPORTE COUNTY","18091","18","11","1921 'A' ST","LAPORTE","IN ","46350","6697","1921 'A' ST","LAPORTE","IN ","46350","6697","2193627056","1-Local school district","41.587700","-86.719700","4945","Prekindergarten","12th Grade","Indiana","6767"
"LAPORTE COUNTY SUPERINTENDENT","Indiana","1800001","LAPORTE COUNTY","18091","18","0","CO GOV CMPLX4TH FLR809 STATE","LAPORTE","IN ","46350","3430","CO GOV CMPLX-4TH FLR-809 STATE","LAPORTE","IN ","46350","3430","2193266808","3-Supervisory union administrative center","41.610500","-86.722500","9346","†","†","Indiana","†"
"LAWRENCEBURG COM SCHOOL CORP","Indiana","1805700","DEARBORN COUNTY","18029","18","4","300 TIGER BLVD","LAWRENCEBURG","IN ","47025","1698","300 TIGER BLVD","LAWRENCEBURG","IN ","47025","1698","8125377201","1-Local school district","39.099000","-84.852500","1620","Prekindergarten","12th Grade","Indiana","1993"
"LEAD COLLEGE PREP CHARTER","Indiana","1800055","LAKE COUNTY","18089","18","0","6070 MILLER AVE","GARY","IN ","46403","","6070 MILLER AVE","GARY","IN ","46403","","2199799236","7-Charter school agency","41.600000","-87.265100","9635","5th Grade","11th Grade","Indiana","†"
"LEBANON COMMUNITY SCHOOL CORP","Indiana","1805790","BOONE COUNTY","18011","18","6","1810 NORTH GRANT ST","LEBANON","IN ","46052","2241","1810 N GRANT ST","LEBANON","IN ","46052","2241","7654820380","1-Local school district","40.061200","-86.460600","0665","Kindergarten","12th Grade","Indiana","3527"
"LIBERTY-PERRY COM SCHOOL CORP","Indiana","1805880","DELAWARE COUNTY","18035","18","3","105 SOUTH CR 650 EAST","SELMA","IN ","47383","0337","BOX 337","SELMA","IN ","47383","0337","7652825615","1-Local school district","40.193400","-85.263900","1895","Kindergarten","12th Grade","Indiana","1097"
"LINTON-STOCKTON SCHOOL CORP","Indiana","1805910","GREENE COUNTY","18055","18","3","801 NE 1ST ST","LINTON","IN ","47441","1199","801 NE 1ST ST","LINTON","IN ","47441","1199","8128476020","1-Local school district","39.041100","-87.164900","2950","Kindergarten","12th Grade","Indiana","1364"
"LOGANSPORT COMMUNITY SCH CORP","Indiana","1806030","CASS COUNTY","18017","18","9","2829 GEORGE ST","LOGANSPORT","IN ","46947","3997","2829 GEORGE ST","LOGANSPORT","IN ","46947","3997","5747222911","1-Local school district","40.754900","-86.329000","0875","Prekindergarten","12th Grade","Indiana","4171"
"LOOGOOTEE COMMUNITY SCH CORP","Indiana","1806060","MARTIN COUNTY","18101","18","3","201 BROOKS AVE","LOOGOOTEE","IN ","47553","0282","PO BOX 282","LOOGOOTEE","IN ","47553","0282","8122952595","1-Local school district","38.678000","-86.920800","5525","Kindergarten","12th Grade","Indiana","942"
"LOST RIVER CAREER COOPERATIVE","Indiana","1800036","ORANGE COUNTY","18117","18","1","600 ELM ST","PAOLI","IN ","47454","","600 ELM ST - SUITE ONE","PAOLI","IN ","47454","","8127234818","4-Regional education services agency","38.549600","-86.476100","6150","9th Grade","12th Grade","Indiana","–"
"M S D BLUFFTON-HARRISON","Indiana","1800720","WELLS COUNTY","18179","18","3","805 EAST HARRISON ST","BLUFFTON","IN ","46714","3399","805 E HARRISON ST","BLUFFTON","IN ","46714","3399","2608242620","1-Local school district","40.728900","-85.167300","8445","Kindergarten","12th Grade","Indiana","1477"
"M S D BOONE TOWNSHIP","Indiana","1800750","PORTER COUNTY","18127","18","3","307 SOUTH MAIN ST","HEBRON","IN ","46341","8909","307 S MAIN ST","HEBRON","IN ","46341","8909","2199964771","1-Local school district","41.316400","-87.198500","6460","Kindergarten","12th Grade","Indiana","1182"
"M S D DECATUR TOWNSHIP","Indiana","1802640","MARION COUNTY","18097","18","9","5275 KENTUCKY AVE","INDIANAPOLIS","IN ","46221","9616","5275 KENTUCKY AVE","INDIANAPOLIS","IN ","46221","9616","3178565265","1-Local school district","39.687900","-86.278200","5300","Kindergarten","12th Grade","Indiana","6125"
"M S D LAWRENCE TOWNSHIP","Indiana","1805670","MARION COUNTY","18097","18","17","6501 SUNNYSIDE RD","INDIANAPOLIS","IN ","46236","1306","6501 SUNNYSIDE RD","INDIANAPOLIS","IN ","46236","1306","3174238200","1-Local school district","39.877700","-85.969800","5330","Prekindergarten","12th Grade","Indiana","14871"
"M S D MARTINSVILLE SCHOOLS","Indiana","1806510","MORGAN COUNTY","18109","18","11","460 SOUTH MAIN ST","MARTINSVILLE","IN ","46151","1416","PO BOX 1416","MARTINSVILLE","IN ","46151","1416","7653426641","1-Local school district","39.423000","-86.428500","5925","Prekindergarten","12th Grade","Indiana","5093"
"M S D MOUNT VERNON","Indiana","1807290","POSEY COUNTY","18129","18","5","1000 WEST 4TH ST","MOUNT VERNON","IN ","47620","1696","1000 W 4TH ST","MOUNT VERNON","IN ","47620","1696","8128384471","1-Local school district","37.934800","-87.885100","6590","Prekindergarten","12th Grade","Indiana","2187"
"M S D NORTH POSEY CO SCHOOLS","Indiana","1807950","POSEY COUNTY","18129","18","4","101 NORTH CHURCH ST","POSEYVILLE","IN ","47633","","101 N CHURCH ST","POSEYVILLE","IN ","47633","","8128742243","1-Local school district","38.172600","-87.784500","6600","Kindergarten","12th Grade","Indiana","1414"
"M S D OF NEW DURHAM TOWNSHIP","Indiana","1807470","LAPORTE COUNTY","18091","18","2","207 EAST VALPARAISO ST","WESTVILLE","IN ","46391","9712","207 E VALPARAISO ST","WESTVILLE","IN ","46391","9712","2197852239","1-Local school district","41.541800","-86.893800","4860","Kindergarten","12th Grade","Indiana","904"
"M S D PERRY TOWNSHIP","Indiana","1808820","MARION COUNTY","18097","18","17","6548 ORINOCO AVE","INDIANAPOLIS","IN ","46227","4820","6548 ORINOCO AVE","INDIANAPOLIS","IN ","46227","4820","3177893700","1-Local school district","39.672000","-86.134800","5340","Prekindergarten","12th Grade","Indiana","14718"
"M S D PIKE TOWNSHIP","Indiana","1808910","MARION COUNTY","18097","18","13","6901 ZIONSVILLE RD","INDIANAPOLIS","IN ","46268","2467","6901 ZIONSVILLE RD","INDIANAPOLIS","IN ","46268","2467","3172930393","1-Local school district","39.879500","-86.259800","5350","Prekindergarten","12th Grade","Indiana","11069"
"M S D SHAKAMAK SCHOOLS","Indiana","1810110","GREENE COUNTY","18055","18","2","9233 SHAKAMAK SCHOOL RD","JASONVILLE","IN ","47438","9511","9233 SHAKAMAK SCHOOL RD","JASONVILLE","IN ","47438","9511","8126653550","1-Local school district","39.159600","-87.212900","2960","Kindergarten","12th Grade","Indiana","821"
"M S D SOUTHWEST ALLEN COUNTY SCHLS","Indiana","1800030","ALLEN COUNTY","18003","18","9","4824 HOMESTEAD RD","FORT WAYNE","IN ","46814","5455","4824 HOMESTEAD RD","FORT WAYNE","IN ","46814","5455","2604312010","1-Local school district","41.040200","-85.284400","0125","Prekindergarten","12th Grade","Indiana","6995"
"M S D STEUBEN COUNTY","Indiana","1811100","STEUBEN COUNTY","18151","18","6","400 SOUTH MARTHA ST","ANGOLA","IN ","46703","1953","400 S MARTHA ST","ANGOLA","IN ","46703","1953","2606652854","1-Local school district","41.637400","-84.998100","7615","Kindergarten","12th Grade","Indiana","3013"
"M S D WABASH COUNTY SCHOOLS","Indiana","1812180","WABASH COUNTY","18169","18","8","204 NORTH 300 WEST","WABASH","IN ","46992","8689","204 N 300 W","WABASH","IN ","46992","8689","2605638050","1-Local school district","40.827300","-85.848900","8050","Kindergarten","12th Grade","Indiana","2165"
"M S D WARREN COUNTY","Indiana","1806080","WARREN COUNTY","18171","18","4","101 NORTH MONROE ST","WILLIAMSPORT","IN ","47993","1140","101 N MONROE ST","WILLIAMSPORT","IN ","47993","1140","7657623364","1-Local school district","40.287200","-87.293900","8115","Kindergarten","12th Grade","Indiana","1135"
"M S D WARREN TOWNSHIP","Indiana","1812360","MARION COUNTY","18097","18","18","975 NORTH POST RD","INDIANAPOLIS","IN ","46219","","975 N POST RD","INDIANAPOLIS","IN ","46219","","3178694300","1-Local school district","39.781500","-86.009300","5360","Prekindergarten","12th Grade","Indiana","12132"
"M S D WASHINGTON TOWNSHIP","Indiana","1812720","MARION COUNTY","18097","18","13","8550 WOODFIELD CROSSING BLVD","INDIANAPOLIS","IN ","46240","2478","8550 WOODFIELD CROSSING BLVD","INDIANAPOLIS","IN ","46240","2478","3178459400","1-Local school district","39.910800","-86.122800","5370","Prekindergarten","12th Grade","Indiana","11160"
"M S D WAYNE TOWNSHIP","Indiana","1812810","MARION COUNTY","18097","18","18","1220 SOUTH HIGH SCH RD","INDIANAPOLIS","IN ","46241","3199","1220 S HIGH SCH RD","INDIANAPOLIS","IN ","46241","3199","3172438251","1-Local school district","39.749000","-86.269900","5375","Prekindergarten","12th Grade","Indiana","15874"
"MACONAQUAH SCHOOL CORP","Indiana","1806090","MIAMI COUNTY","18103","18","4","7932 SOUTH STRAWTOWN PK","BUNKER HILL","IN ","46914","9667","7932 S STRAWTOWN PK","BUNKER HILL","IN ","46914","9667","7656899131","1-Local school district","40.651300","-86.059100","5615","Prekindergarten","12th Grade","Indiana","2266"
"MADISON AREA ED SPEC SRV UNIT","Indiana","1806100","JEFFERSON COUNTY","18077","18","0","702 ELM ST","MADISON","IN ","47250","1129","702 ELM ST","MADISON","IN ","47250","1129","8122653448","4-Regional education services agency","38.739600","-85.383900","4005","Kindergarten","12th Grade","Indiana","0"
"MADISON CONSOLIDATED SCHOOLS","Indiana","1806120","JEFFERSON COUNTY","18077","18","6","2421 WILSON AVE","MADISON","IN ","47250","2134","2421 WILSON AVE","MADISON","IN ","47250","2134","8122748000","1-Local school district","38.772500","-85.406000","3995","Kindergarten","12th Grade","Indiana","3003"
"MADISON-GRANT UNITED SCH CORP","Indiana","1806240","GRANT COUNTY","18053","18","4","11580 S/E 00 WEST","FAIRMOUNT","IN ","46928","9318","11580 S/E 00 W","FAIRMOUNT","IN ","46928","9318","7659484143","1-Local school district","40.393200","-85.671700","2825","Prekindergarten","12th Grade","Indiana","1367"
"MANCHESTER COMMUNITY SCHOOLS","Indiana","1806270","WABASH COUNTY","18169","18","3","404 WEST NINTH ST","N MANCHESTER","IN ","46962","0308","404 W NINTH ST","N MANCHESTER","IN ","46962","0308","2609827518","1-Local school district","41.007900","-85.774300","8045","Prekindergarten","12th Grade","Indiana","1656"
"MARION COMMUNITY SCHOOLS","Indiana","1806390","GRANT COUNTY","18053","18","10","1240 SOUTH ADAMS ST","MARION","IN ","46953","8420","1240 S ADAMS ST","MARION","IN ","46952","8420","7656622546","1-Local school district","40.549200","-85.658600","2865","Prekindergarten","12th Grade","Indiana","3727"
"MEDORA COMMUNITY SCHOOL CORP","Indiana","1801230","JACKSON COUNTY","18071","18","2","31 SOUTH PERRY ST","MEDORA","IN ","47260","0369","PO BOX 369","MEDORA","IN ","47260","0369","8129662210","1-Local school district","38.824800","-86.170100","3640","Kindergarten","12th Grade","Indiana","254"
"MERRILLVILLE COMMUNITY SCHOOL","Indiana","1809690","LAKE COUNTY","18089","18","8","6701 DELAWARE ST","MERRILLVILLE","IN ","46410","3586","6701 DELAWARE ST","MERRILLVILLE","IN ","46410","3586","2196505300","1-Local school district","41.497900","-87.328700","4600","Prekindergarten","12th Grade","Indiana","6756"
"MICHIGAN CITY AREA SCHOOLS","Indiana","1806570","LAPORTE COUNTY","18091","18","14","408 SOUTH CARROLL AVE","MICHIGAN CITY","IN ","46360","5345","408 S CARROLL AVE","MICHIGAN CITY","IN ","46360","5345","2198732000","1-Local school district","41.706200","-86.869600","4925","Kindergarten","12th Grade","Indiana","5938"
"MIDDLEBURY COMMUNITY SCHOOLS","Indiana","1806600","ELKHART COUNTY","18039","18","7","56853 NORTHRIDGE DR","MIDDLEBURY","IN ","46540","9408","56853 NORTHRIDGE DR","MIDDLEBURY","IN ","46540","9408","5748259425","1-Local school district","41.669200","-85.725200","2275","Kindergarten","12th Grade","Indiana","4386"
"MILAN COMMUNITY SCHOOLS","Indiana","1806630","RIPLEY COUNTY","18137","18","3","412 EAST CARR ST","MILAN","IN ","47031","8867","412 E CARR ST","MILAN","IN ","47031","8867","8126542365","1-Local school district","39.120700","-85.124900","6910","Kindergarten","12th Grade","Indiana","1175"
"MILL CREEK COMMUNITY SCH CORP","Indiana","1806660","HENDRICKS COUNTY","18063","18","4","6631 SOUTH CR 200 WEST","CLAYTON","IN ","46118","4906","6631 S CR 200 W","CLAYTON","IN ","46118","4906","3175399200","1-Local school district","39.664800","-86.560100","3335","Prekindergarten","12th Grade","Indiana","1576"
"MISSISSINEWA COMMUNITY SCHOOL CORP","Indiana","1806870","GRANT COUNTY","18053","18","5","424 EAST SOUTH 'A' ST","GAS CITY","IN ","46933","","424 E S 'A' ST","GAS CITY","IN ","46933","","7656748528","1-Local school district","40.486900","-85.609700","2855","Prekindergarten","12th Grade","Indiana","2545"
"MITCHELL COMMUNITY SCHOOLS","Indiana","1806900","LAWRENCE COUNTY","18093","18","4","441 NORTH 8TH ST","MITCHELL","IN ","47446","1020","441 N 8TH ST","MITCHELL","IN ","47446","1020","8128494481","1-Local school district","38.734700","-86.475600","5085","Prekindergarten","12th Grade","Indiana","1712"
"MONROE CENTRAL SCHOOL CORP","Indiana","1807080","RANDOLPH COUNTY","18135","18","2","1918 NORTH CR 1000 WEST","PARKER CITY","IN ","47368","9801","1918 N CR 1000 W","PARKER CITY","IN ","47368","9801","7654686868","1-Local school district","40.192300","-85.166000","6820","Kindergarten","12th Grade","Indiana","986"
"MONROE COUNTY COM SCH CORP","Indiana","1800630","MONROE COUNTY","18105","18","22","315 EAST NORTH DR","BLOOMINGTON","IN ","47401","6595","315 E NORTH DR","BLOOMINGTON","IN ","47401","6595","8123307700","1-Local school district","39.144600","-86.529800","5740","Prekindergarten","12th Grade","Indiana","10884"
"MONROE-GREGG SCHOOL DISTRICT","Indiana","1804140","MORGAN COUNTY","18109","18","3","135 SOUTH CHESTNUT ST","MONROVIA","IN ","46157","0468","135 S CHESTNUT ST","MONROVIA","IN ","46157","0468","3179963720","1-Local school district","39.577200","-86.480000","5900","Prekindergarten","12th Grade","Indiana","1507"
"MONUMENT LIGHTHOUSE CHARTER SCHOOL","Indiana","1800053","MARION COUNTY","18097","18","1","4002 NORTH FRANKLIN RD","INDIANAPOLIS","IN ","46226","","4002 N FRANKLIN RD","INDIANAPOLIS","IN ","46226","","3178972472","7-Charter school agency","39.830300","-86.027000","9590","Kindergarten","11th Grade","Indiana","619"
"MOORESVILLE CON SCHOOL CORP","Indiana","1807140","MORGAN COUNTY","18109","18","7","11 WEST CARLISLE ST","MOORESVILLE","IN ","46158","1509","11 W CARLISLE ST","MOORESVILLE","IN ","46158","1509","3178310950","1-Local school district","39.617700","-86.380100","5930","Prekindergarten","12th Grade","Indiana","4607"
"MT VERNON COMMUNITY SCH CORP","Indiana","1807260","HANCOCK COUNTY","18059","18","5","ONE SHOPPELL BLVD","FORTVILLE","IN ","46040","9707","1776 W SR 234","FORTVILLE","IN ","46040","9707","3174853100","1-Local school district","39.900200","-85.837800","3135","Kindergarten","12th Grade","Indiana","3545"
"MUNCIE COMMUNITY SCHOOLS","Indiana","1807320","DELAWARE COUNTY","18035","18","15","2501 NORTH OAKWOOD AVE","MUNCIE","IN ","47304","2399","2501 N OAKWOOD AVE","MUNCIE","IN ","47304","2399","7657475205","1-Local school district","40.214100","-85.409600","1970","Prekindergarten","12th Grade","Indiana","6568"
"NEIGHBORS' NEW VISTAS HIGH SCHOOL","Indiana","1800113","PORTER COUNTY","18127","18","1","5391 CENTRAL AVE","PORTAGE","IN ","46368","","5391 CENTRAL AVE","PORTAGE","IN ","46368","","2198504448","7-Charter school agency","41.575000","-87.206500","9730","9th Grade","12th Grade","Indiana","184"
"NETTLE CREEK SCHOOL CORP","Indiana","1807380","WAYNE COUNTY","18177","18","2","297 EAST NORTHMARKET ST","HAGERSTOWN","IN ","47346","1395","297 E NORTHMARKET ST","HAGERSTOWN","IN ","47346","1395","7654894543","1-Local school district","39.912500","-85.158400","8305","Prekindergarten","12th Grade","Indiana","1126"
"NEW ALBANY-FLOYD CO CON SCH","Indiana","1807410","FLOYD COUNTY","18043","18","16","2813 GRANT LINE RD","NEW ALBANY","IN ","47150","1087","2813 GRANT LINE PO BOX 1087","NEW ALBANY","IN ","47150","1087","8129494200","1-Local school district","38.317800","-85.822400","2400","Prekindergarten","12th Grade","Indiana","11307"
"NEW CASTLE COMMUNITY SCH CORP","Indiana","1807440","HENRY COUNTY","18065","18","8","322 ELLIOTT AVE","NEW CASTLE","IN ","47362","4878","322 ELLIOTT AVE","NEW CASTLE","IN ","47362","4878","7655217201","1-Local school district","39.924700","-85.381500","3445","Prekindergarten","12th Grade","Indiana","3532"
"NEW COMMUNITY SCHOOL","Indiana","1800012","TIPPECANOE COUNTY","18157","18","1","1904 ELMWOOD AVE","LAFAYETTE","IN ","47904","","1904 ELMWOOD AVE","LAFAYETTE","IN ","47904","","7654209617","7-Charter school agency","40.428000","-86.876000","9340","Kindergarten","7th Grade","Indiana","209"
"NEW PRAIRIE UNITED SCHOOL CORP","Indiana","1807560","LAPORTE COUNTY","18091","18","5","5327 NORTH COUGAR RD","NEW CARLISLE","IN ","46552","9505","5327 N COUGAR RD","NEW CARLISLE","IN ","46552","9505","5746547273","1-Local school district","41.684700","-86.564700","4805","Prekindergarten","12th Grade","Indiana","2892"
"NEXT STEP SCHOOL CORPORATION","Indiana","1800132","SCOTT COUNTY","18143","18","0","1751 SOUTH ALSUP RD","SCOTTSBURG","IN ","47140","","PO BOX 356","SCOTTSBURG","IN ","47170","","8122501718","7-Charter school agency","38.665300","-85.826900","9770","†","†","Indiana","†"
"NEXUS ACADEMY OF INDIANAPOLIS","Indiana","1800136","MARION COUNTY","18097","18","1","6101 NORTH KEYSTONE AVE","INDIANAPOLIS","IN ","46220","","6101 N KEYSTONE AVE STE 302","INDIANAPOLIS","IN ","46220","","3172525919","7-Charter school agency","39.866700","-86.119700","9930","9th Grade","12th Grade","Indiana","72"
"NINEVEH-HENSLEY-JACKSON UNITED","Indiana","1807620","JOHNSON COUNTY","18081","18","4","802 SOUTH INDIAN CREEK DR","TRAFALGAR","IN ","46181","","802 S INDIAN CREEK DR","TRAFALGAR","IN ","46181","","3178782100","1-Local school district","39.407400","-86.158200","4255","Prekindergarten","12th Grade","Indiana","1837"
"NOBLESVILLE SCHOOLS","Indiana","1807650","HAMILTON COUNTY","18057","18","12","18025 RIVER AVE","NOBLESVILLE","IN ","46062","1797","18025 RIVER AVE","NOBLESVILLE","IN ","46062","1797","3177733171","1-Local school district","40.049700","-86.029100","3070","Prekindergarten","12th Grade","Indiana","9780"
"NORTH ADAMS COMMUNITY SCHOOLS","Indiana","1807680","ADAMS COUNTY","18001","18","4","625 STADIUM DR","DECATUR","IN ","46733","0670","625 STADIUM DR","DECATUR","IN ","46733","0670","2607247146","1-Local school district","40.835400","-84.912000","0025","Prekindergarten","12th Grade","Indiana","1834"
"NORTH CENTRAL PARKE COMM SCHL CORP","Indiana","1800118","PARKE COUNTY","18121","18","4","1497 EAST SR 47","MARSHALL","IN ","47859","1199","1497 EAST SR 47","MARSHALL","IN ","47859","1199","7655972750","1-Local school district","39.877900","-87.213900","6375","Prekindergarten","12th Grade","Indiana","1215"
"NORTH DAVIESS COM SCHOOLS","Indiana","1807710","DAVIESS COUNTY","18027","18","2","5494 EAST SR 58","ELNORA","IN ","47529","9781","5494 E SR 58","ELNORA","IN ","47529","9781","8126368000","1-Local school district","38.847000","-87.058600","1375","Prekindergarten","12th Grade","Indiana","1192"
"NORTH GIBSON SCHOOL CORP","Indiana","1807770","GIBSON COUNTY","18051","18","4","1108 NORTH EMBREE ST","PRINCETON","IN ","47670","8321","1108 N EMBREE ST","PRINCETON","IN ","47670","8321","8123854851","1-Local school district","38.365700","-87.582200","2735","Kindergarten","12th Grade","Indiana","2091"
"NORTH HARRISON COM SCHOOL CORP","Indiana","1800690","HARRISON COUNTY","18061","18","4","1260 HWY 64 NW","RAMSEY","IN ","47166","0008","1260 HWY 64 NW","RAMSEY","IN ","47166","0008","8123472407","1-Local school district","38.321900","-86.147800","3180","Kindergarten","12th Grade","Indiana","2200"
"NORTH JUDSON-SAN PIERRE SCH CORP","Indiana","1807800","STARKE COUNTY","18149","18","3","801 CAMPBELL DR","NORTH JUDSON","IN ","46366","1220","801 CAMPBELL DR","NORTH JUDSON","IN ","46366","1220","5748962155","1-Local school district","41.211500","-86.783600","7515","Kindergarten","12th Grade","Indiana","1197"
"NORTH KNOX SCHOOL CORP","Indiana","1807830","KNOX COUNTY","18083","18","3","11110 NORTH SR 159","BICKNELL","IN ","47512","9801","11110 N SR 159","BICKNELL","IN ","47512","9801","8127354434","1-Local school district","38.836500","-87.315700","4315","Kindergarten","12th Grade","Indiana","1333"
"NORTH LAWRENCE COM SCHOOLS","Indiana","1807860","LAWRENCE COUNTY","18093","18","16","460 'W' ST","BEDFORD","IN ","47421","0729","PO BOX 729","BEDFORD","IN ","47421","0729","8122793521","1-Local school district","38.875900","-86.501200","5075","Prekindergarten","12th Grade","Indiana","5174"
"NORTH MIAMI COMMUNITY SCHOOLS","Indiana","1807890","MIAMI COUNTY","18103","18","2","394 EAST 900 NORTH","DENVER","IN ","46926","0218","PO BOX 218","DENVER","IN ","46926","0218","7659853891","1-Local school district","40.895200","-86.067600","5620","Prekindergarten","12th Grade","Indiana","998"
"NORTH MONTGOMERY COM SCH CORP","Indiana","1807900","MONTGOMERY COUNTY","18107","18","5","480 WEST 580 NORTH","CRAWFORDSVILLE","IN ","47933","7306","480 W 580 N","CRAWFORDSVILLE","IN ","47933","7306","7653592112","1-Local school district","40.125400","-86.911400","5835","Prekindergarten","12th Grade","Indiana","1952"
"NORTH NEWTON SCHOOL CORP","Indiana","1807920","NEWTON COUNTY","18111","18","4","310 SOUTH LINCOLN ST","MOROCCO","IN ","47963","0008","PO BOX 8","MOROCCO","IN ","47963","0008","2192852228","1-Local school district","40.943900","-87.451900","5945","Kindergarten","12th Grade","Indiana","1439"
"NORTH PUTNAM COMMUNITY SCHOOLS","Indiana","1807980","PUTNAM COUNTY","18133","18","4","300 NORTH WASHINGTON","BAINBRIDGE","IN ","46105","0169","PO BOX 169-300 N WASHINGTON","BAINBRIDGE","IN ","46105","0169","7655226218","1-Local school district","39.763300","-86.812200","6715","Prekindergarten","12th Grade","Indiana","1572"
"NORTH SPENCER COUNTY SCH CORP","Indiana","1808010","SPENCER COUNTY","18147","18","6","3720 EAST SR 162","LINCOLN CITY","IN ","47552","0316","PO BOX 316","LINCOLN CITY","IN ","47552","0316","8129372400","1-Local school district","38.118300","-86.948800","7385","Prekindergarten","12th Grade","Indiana","2000"
"NORTH VERMILLION COM SCH CORP","Indiana","1808070","VERMILLION COUNTY","18165","18","2","5551 NORTH FALCON DR","CAYUGA","IN ","47928","9754","5551 N FALCON DR","CAYUGA","IN ","47928","9754","7654924033","1-Local school district","39.971000","-87.451700","8010","Kindergarten","12th Grade","Indiana","736"
"NORTH WEST HENDRICKS SCHOOLS","Indiana","1808100","HENDRICKS COUNTY","18063","18","5","104 NORTH CHURCH ST","LIZTON","IN ","46149","0070","BOX 70","LIZTON","IN ","46149","0070","3179944100","1-Local school district","39.885300","-86.546200","3295","Kindergarten","12th Grade","Indiana","1904"
"NORTH WHITE SCHOOL CORP","Indiana","1808130","WHITE COUNTY","18181","18","3","402 EAST BROADWAY ST","MONON","IN ","47959","0656","402 E BROADWAY ST","MONON","IN ","47959","0656","2192536618","1-Local school district","40.868100","-86.882200","8515","Prekindergarten","12th Grade","Indiana","852"
"NORTHEAST DUBOIS CO SCH CORP","Indiana","1808120","DUBOIS COUNTY","18037","18","4","5379 EAST MAIN ST","DUBOIS","IN ","47527","0158","5379 E MAIN ST BOX 158","DUBOIS","IN ","47527","0158","8126782781","1-Local school district","38.445300","-86.805800","2040","Prekindergarten","12th Grade","Indiana","1014"
