"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"NC CENTRAL UNIVERSITY","North Carolina","3700146","DURHAM COUNTY","37063","37","0","1801 FAYETTEVILLE ST","DURHAM","NC ","27707","","PO BOX 19713","DURHAM","NC ","27707","","9195306414","8-Other education agency","35.975500","-78.901200","701","†","†","North Carolina","†"
"NC DIVISION OF JUVENILE JUSTICE","North Carolina","3700157","WAKE COUNTY","37183","37","9","3010 HAMMOND BUSINESS PLACE","RALEIGH","NC ","27603","4212","4212 MAIL SERVICE CENTER","RALEIGH","NC ","27699","4212","9197438150","5-State-operated institution","35.740300","-78.639500","998","5th Grade","12th Grade","North Carolina","0"
"NC HEALTH AND HUMAN SERVICES","North Carolina","3700001","WAKE COUNTY","37183","37","11","803 BIGGS DR","RALEIGH","NC ","27603","3006","3006 MAIL SERVICE CENTER","RALEIGH","NC ","27699","3006","9198554430","5-State-operated institution","35.766900","-78.656300","997","Prekindergarten","12th Grade","North Carolina","0"
"NC SCHOOL OF SCIENCE AND MATH","North Carolina","3700002","DURHAM COUNTY","37063","37","0","1219 BROAD ST","DURHAM","NC ","27715","3577","1219 BROAD STREET","DURHAM","NC ","27715","3577","9194162600","8-Other education agency","36.019200","-78.920700","218","†","†","North Carolina","†"
"NC VIRTUAL PUBLIC SCHOOL","North Carolina","3700355","WAKE COUNTY","37183","37","1","1017 MAIN CAMPUS DR","RALEIGH","NC ","27606","","1017 MAIN CAMPUS DR","RALEIGH","NC ","27606","","9195138550","8-Other education agency","35.769600","-78.677900","299","†","†","North Carolina","†"
"NEUSE CHARTER SCHOOL","North Carolina","3700144","JOHNSTON COUNTY","37101","37","1","909 BOOKER DAIRY RD","SMITHFIELD","NC ","27577","","PO BOX 30","SMITHFIELD","NC ","27577","","9199381077","7-Charter school agency","35.530700","-78.320900","51A","Kindergarten","12th Grade","North Carolina","745"
"NEW HANOVER COUNTY SCHOOLS","North Carolina","3703330","NEW HANOVER COUNTY","37129","37","41","6410 CAROLINA BEACH RD","WILMINGTON","NC ","28412","6479","6410 CAROLINA BEACH ROAD","WILMINGTON","NC ","28412","6479","9107635431","1-Local school district","34.105700","-77.899900","650","Prekindergarten","12th Grade","North Carolina","25398"
"NEWTON CONOVER CITY SCHOOLS","North Carolina","3703360","CATAWBA COUNTY","37035","37","7","605 NORTH ASHE AVE","NEWTON","NC ","28658","3120","605 NORTH ASHE AVENUE","NEWTON","NC ","28658","3120","8284643191","1-Local school district","35.668400","-81.223100","182","Prekindergarten","12th Grade","North Carolina","3076"
"NORTH EAST CAROLINA PREPARATORY SCHOOL","North Carolina","3700323","EDGECOMBE COUNTY","37065","37","1","500 DAVIS DR","TARBORO","NC ","27886","","PO BOX 8","TARBORO","NC ","27886","","2526410464","7-Charter school agency","35.919100","-77.543600","33A","Kindergarten","9th Grade","North Carolina","901"
"NORTHAMPTON COUNTY SCHOOLS","North Carolina","3703420","NORTHAMPTON COUNTY","37131","37","8","701 NORTH CHURCH ST","JACKSON","NC ","27845","0158","PO BOX 158","JACKSON","NC ","27845","0158","2525341371","1-Local school district","36.396000","-77.424900","660","Prekindergarten","12th Grade","North Carolina","2053"
"NORTHEAST REGIONAL SCHOOL - BIOTECH/AGRI","North Carolina","3700321","WASHINGTON COUNTY","37187","37","1","207 RESEARCH STATION RD","PLYMOUTH","NC ","27962","","207 RESEARCH STATION RD","PLYMOUTH","NC ","27962","","2527910056","7-Charter school agency","35.846600","-76.747500","94Z","9th Grade","10th Grade","North Carolina","112"
"ONSLOW COUNTY SCHOOLS","North Carolina","3703450","ONSLOW COUNTY","37133","37","35","200 BROADHURST RD","JACKSONVILLE","NC ","28540","3551","PO BOX 99","JACKSONVILLE","NC ","28541","0099","9104552211","1-Local school district","34.749000","-77.450900","670","Prekindergarten","12th Grade","North Carolina","25161"
"ORANGE CHARTER","North Carolina","3700035","ORANGE COUNTY","37135","37","1","920 CORPORATE DR","HILLSBOROUGH","NC ","27278","","920 CORPORATE DRIVE","HILLSBOROUGH","NC ","27278","","9196446272","7-Charter school agency","36.063500","-79.080900","68A","Kindergarten","8th Grade","North Carolina","216"
"ORANGE COUNTY SCHOOLS","North Carolina","3703480","ORANGE COUNTY","37135","37","13","200 EAST KING ST","HILLSBOROUGH","NC ","27278","2570","200 E KING STREET","HILLSBOROUGH","NC ","27278","2570","9197328126","1-Local school district","36.075500","-79.095800","680","Prekindergarten","12th Grade","North Carolina","7578"
"OXFORD PREPARATORY HIGH SCHOOL","North Carolina","3700338","GRANVILLE COUNTY","37077","37","1","6041 LANDIS RD","OXFORD","NC ","27565","","6041 LANDIS RD.","OXFORD","NC ","27565","","2524324377","7-Charter school agency","36.336400","-78.556300","39B","9th Grade","9th Grade","North Carolina","61"
"PACE ACADEMY","North Carolina","3700136","ORANGE COUNTY","37135","37","1","308 NC 54 WEST","CARRBORO","NC ","27510","","308 NC 54 W","CARRBORO","NC ","27510","","9199337699","7-Charter school agency","35.908400","-79.090400","68N","9th Grade","12th Grade","North Carolina","171"
"PAMLICO COUNTY SCHOOLS","North Carolina","3703510","PAMLICO COUNTY","37137","37","4","507 ANDERSON DR","BAYBORO","NC ","28515","9799","507 ANDERSON DRIVE","BAYBORO","NC ","28515","9799","2527454171","1-Local school district","35.140400","-76.783100","690","Prekindergarten","12th Grade","North Carolina","1278"
"PAUL R. BROWN LEADERSHIP ACADEMY","North Carolina","3700351","BLADEN COUNTY","37017","37","1","1360 MARTIN L KING JR DR","ELIZABETHTOWN","NC ","28337","","PO BOX 1433","ELIZABETHTOWN","NC ","28337","","9108624868","7-Charter school agency","34.620700","-78.617700","09A","6th Grade","10th Grade","North Carolina","92"
"PENDER COUNTY SCHOOLS","North Carolina","3703570","PENDER COUNTY","37141","37","16","925 PENDERLEA HWY","BURGAW","NC ","28425","4546","925 PENDERLEA HWY","BURGAW","NC ","28425","4546","9102592187","1-Local school district","34.554000","-77.942200","710","Prekindergarten","12th Grade","North Carolina","8719"
"PERQUIMANS COUNTY SCHOOLS","North Carolina","3703600","PERQUIMANS COUNTY","37143","37","4","411 EDENTON RD ST","HERTFORD","NC ","27944","0337","PO BOX 337","HERTFORD","NC ","27944","0337","2524265741","1-Local school district","36.182200","-76.474700","720","Prekindergarten","12th Grade","North Carolina","1782"
"PERSON COUNTY SCHOOLS","North Carolina","3703630","PERSON COUNTY","37145","37","10","304 SOUTH MORGAN ST RM 25","ROXBORO","NC ","27573","5245","304 S MORGAN STREET RM 25","ROXBORO","NC ","27573","5245","3365992191","1-Local school district","36.398400","-78.983800","730","Prekindergarten","12th Grade","North Carolina","4596"
"PHOENIX ACADEMY INC","North Carolina","3700105","GUILFORD COUNTY","37081","37","1","4020 MEETING WAY","HIGH POINT","NC ","27265","","4020 MEETING WAY","HIGH POINT","NC ","27265","","3368690079","7-Charter school agency","36.046500","-79.960100","41D","Kindergarten","6th Grade","North Carolina","668"
"PIEDMONT COMMUNITY CHARTER","North Carolina","3700104","GASTON COUNTY","37071","37","1","119 EAST SECOND AVE","GASTONIA","NC ","28052","","PO BOX 3706","GASTONIA","NC ","28054","","7048532428","7-Charter school agency","35.260100","-81.180900","36B","Kindergarten","12th Grade","North Carolina","1176"
"PINE LAKE PREPARATORY","North Carolina","3700145","IREDELL COUNTY","37097","37","1","104 YELLOW WOOD CIRCLE","MOORESVILLE","NC ","28115","","PO BOX 5185","MOORESVILLE","NC ","28117","","7042375300","7-Charter school agency","35.535400","-80.846300","49E","Kindergarten","12th Grade","North Carolina","1648"
"PINNACLE CLASSICAL ACADEMY","North Carolina","3700353","CLEVELAND COUNTY","37045","37","1","900 SOUTH POST RD","SHELBY","NC ","28152","","900 S. POST ROAD","SHELBY","NC ","28152","","7047404040","7-Charter school agency","35.261100","-81.504300","23A","Kindergarten","6th Grade","North Carolina","297"
"PIONEER SPRINGS COMMUNITY SCHOOL","North Carolina","3700359","MECKLENBURG COUNTY","37119","37","0","TBD","TBD","NC ","28031","","PO BOX 95","CORNELIUS","NC ","28031","","7049490777","7-Charter school agency","35.472000","-80.884800","60Y","†","†","North Carolina","†"
"PITT COUNTY SCHOOLS","North Carolina","3700012","PITT COUNTY","37147","37","36","1717 WEST 5TH ST","GREENVILLE","NC ","27834","1698","1717 W 5TH STREET","GREENVILLE","NC ","27834","1698","2528304200","1-Local school district","35.613000","-77.393400","740","Prekindergarten","12th Grade","North Carolina","23622"
"POLK COUNTY SCHOOLS","North Carolina","3703720","POLK COUNTY","37149","37","7","125 EAST MILLS ST","COLUMBUS","NC ","28722","0638","PO BOX 638","COLUMBUS","NC ","28722","0638","8288943051","1-Local school district","35.252500","-82.198200","750","Prekindergarten","12th Grade","North Carolina","2265"
"PREEMINENT CHARTER SCHOOL","North Carolina","3700113","WAKE COUNTY","37183","37","1","3815 ROCK QUARRY RD","RALEIGH","NC ","27610","","3815 ROCK QUARRY ROAD","RALEIGH","NC ","27610","","9192350511","7-Charter school agency","35.745300","-78.583300","92M","Kindergarten","8th Grade","North Carolina","614"
"PROJECT EXCEL TEACH ACADEMICS","North Carolina","3700176","WILSON COUNTY","37195","37","0","504 EAST GREEN ST","WILSON","NC ","27893","","504 EAST GREEN STREET BOX 8","WILSON","NC ","27893","","2522302689","8-Other education agency","35.722900","-77.905300","726","†","†","North Carolina","†"
"PROVIDENCE CHARTER HIGH","North Carolina","3700380","ROCKINGHAM COUNTY","37157","37","0","TBD","TBD","NC ","27288","","402 GREENWAY DRIV","EDEN","NC ","27288","","3366134254","7-Charter school agency","36.504800","-79.747900","79B","†","†","North Carolina","†"
"PUBLIC SCHOOLS OF ROBESON COUNTY","North Carolina","3703930","ROBESON COUNTY","37155","37","42","410 CATON RD","LUMBERTON","NC ","28359","9767","PO DRAWER 2909","LUMBERTON","NC ","28359","2909","9106716000","1-Local school district","34.623600","-79.053100","780","Prekindergarten","12th Grade","North Carolina","23557"
"QUALITY EDUCATION ACADEMY","North Carolina","3700025","FORSYTH COUNTY","37067","37","1","5012 C LANSING DR","WINSTON-SALEM","NC ","27105","3026","5012 C LANSING DR","WINSTON-SALEM","NC ","27105","3026","3367447138","7-Charter school agency","36.151200","-80.211000","34B","Kindergarten","12th Grade","North Carolina","425"
"QUEENS GRANT COMMUNITY SCHOOL","North Carolina","3700127","MECKLENBURG COUNTY","37119","37","1","6400 MATTHEWSMINT HILL RD","MINT HILL","NC ","28227","","6400 MATTHEWS-MINT HILL RD","MINT HILL","NC ","28227","","7045736611","7-Charter school agency","35.168400","-80.664600","60G","Kindergarten","12th Grade","North Carolina","1234"
"QUEST ACADEMY","North Carolina","3700099","WAKE COUNTY","37183","37","1","10908 STRICKLAND RD","RALEIGH","NC ","27615","","10908 STRICKLAND ROAD","RALEIGH","NC ","27615","","9198410441","7-Charter school agency","35.902400","-78.677700","92N","Kindergarten","8th Grade","North Carolina","136"
"RALEIGH CHARTER HIGH SCHOOL","North Carolina","3700097","WAKE COUNTY","37183","37","1","1307 GLENWOOD AVE","RALEIGH","NC ","27605","3249","1307 GLENWOOD AVE","RALEIGH","NC ","27605","3249","9197151155","7-Charter school agency","35.796100","-78.647500","92K","9th Grade","12th Grade","North Carolina","545"
"RANDOLPH COUNTY SCHOOLS","North Carolina","3703780","RANDOLPH COUNTY","37151","37","31","2222C SOUTH FAYETTEVILLE ST","ASHEBORO","NC ","27205","7379","2222-C S FAYETTEVILLE STREET","ASHEBORO","NC ","27205","7379","3363186100","1-Local school district","35.676200","-79.819400","760","Prekindergarten","12th Grade","North Carolina","18098"
"REACHING ALL MINDS ACADEMY","North Carolina","3700363","DURHAM COUNTY","37063","37","0","TBD","TBD","NC ","27703","","2703 HOLLOWAY STREET","DURHAM","NC ","27703","","9195961899","7-Charter school agency","35.967800","-78.840700","32Q","†","†","North Carolina","†"
"RESEARCH TRIANGLE CHARTER","North Carolina","3700081","DURHAM COUNTY","37063","37","1","2418 ELLIS RD","DURHAM","NC ","27703","6127","2418 ELLIS ROAD","DURHAM","NC ","27703","6127","9199577108","7-Charter school agency","35.936500","-78.850700","32H","Kindergarten","8th Grade","North Carolina","659"
"RESEARCH TRIANGLE HIGH SCHOOL","North Carolina","3700326","DURHAM COUNTY","37063","37","1","10 PARK DR","RESEARCH TRIANGLE PK","NC ","27709","","PO BOX 13453","RTP","NC ","27709","","9199986757","7-Charter school agency","35.893400","-78.865400","32N","9th Grade","10th Grade","North Carolina","254"
"RICHMOND COUNTY SCHOOLS","North Carolina","3703870","RICHMOND COUNTY","37153","37","16","118 VANCE ST","HAMLET","NC ","28345","2624","PO DRAWER 1259","HAMLET","NC ","28345","1259","9105825860","1-Local school district","34.885600","-79.700900","770","Prekindergarten","12th Grade","North Carolina","7620"
"RIVER MILL ACADEMY","North Carolina","3700050","ALAMANCE COUNTY","37001","37","1","1242 SOUTH MAIN ST","GRAHAM","NC ","27253","","PO BOX 1450","GRAHAM","NC ","27253","","3362290909","7-Charter school agency","36.043600","-79.395600","01B","Kindergarten","12th Grade","North Carolina","579"
"ROANOKE RAPIDS CITY SCHOOLS","North Carolina","3703900","HALIFAX COUNTY","37083","37","4","536 HAMILTON ST","ROANOKE RAPIDS","NC ","27870","9990","536 HAMILTON STREET","ROANOKE RAPIDS","NC ","27870","9990","2525197100","1-Local school district","36.463300","-77.652200","421","Prekindergarten","12th Grade","North Carolina","2985"
"ROCKINGHAM COUNTY SCHOOLS","North Carolina","3703990","ROCKINGHAM COUNTY","37157","37","25","511 HARRINGTON HWY","EDEN","NC ","27288","7547","511 HARRINGTON HWY","EDEN","NC ","27288","7547","3366272600","1-Local school district","36.468800","-79.747300","790","Prekindergarten","12th Grade","North Carolina","13070"
"ROCKY MOUNT PREPARATORY","North Carolina","3700034","NASH COUNTY","37127","37","1","3334 BISHOP RD","ROCKY MOUNT","NC ","27804","","3334 BISHOP ROAD","ROCKY MOUNT","NC ","27804","","2524439923","7-Charter school agency","36.016400","-77.780900","64A","Kindergarten","12th Grade","North Carolina","1213"
"ROWAN-SALISBURY SCHOOLS","North Carolina","3704050","ROWAN COUNTY","37159","37","35","314 NORTH ELLIS ST","SALISBURY","NC ","28144","2349","PO BOX 2349","SALISBURY","NC ","28145","2349","7046367500","1-Local school district","35.673400","-80.471100","800","Prekindergarten","12th Grade","North Carolina","19831"
"ROXBORO COMMUNITY SCHOOL","North Carolina","3700175","PERSON COUNTY","37145","37","1","115 LAKE DR","ROXBORO","NC ","27573","","115 LAKE DRIVE","ROXBORO","NC ","27573","","3365970020","7-Charter school agency","36.391600","-78.979800","73B","6th Grade","12th Grade","North Carolina","687"
"RUTHERFORD COUNTY SCHOOLS","North Carolina","3704080","RUTHERFORD COUNTY","37161","37","18","382 WEST MAIN ST","FOREST CITY","NC ","28043","","382 WEST MAIN STREET","FOREST CITY","NC ","28043","","8282882200","1-Local school district","35.338300","-81.873000","810","Prekindergarten","12th Grade","North Carolina","8532"
"SALLIE B HOWARD SCHOOL","North Carolina","3700049","WILSON COUNTY","37195","37","1","1004 HERRING AVE","WILSON","NC ","27893","5617","1004 HERRING AVENUE","WILSON","NC ","27893","5617","2522934150","7-Charter school agency","35.730900","-77.893500","98A","Kindergarten","8th Grade","North Carolina","762"
"SAMPSON COUNTY SCHOOLS","North Carolina","3704140","SAMPSON COUNTY","37163","37","18","437 ROWAN RD","CLINTON","NC ","28328","0439","PO BOX 439","CLINTON","NC ","28329","0439","9105921401","1-Local school district","34.978000","-78.295900","820","Prekindergarten","12th Grade","North Carolina","8541"
"SANDHILLS THEATRE ARTS RENAISS","North Carolina","3700091","MOORE COUNTY","37125","37","1","140 SOUTHERN DUNES DR","VASS","NC ","28394","9218","140 SOUTHERN DUNES DRIVE","VASS","NC ","28394","9218","9106951004","7-Charter school agency","35.213200","-79.331900","63B","Kindergarten","8th Grade","North Carolina","331"
"SCOTLAND COUNTY SCHOOLS","North Carolina","3704200","SCOTLAND COUNTY","37165","37","14","322 SOUTH MAIN ST","LAURINBURG","NC ","28352","3855","322 S MAIN ST","LAURINBURG","NC ","28352","3855","9102761138","1-Local school district","34.774700","-79.462500","830","Prekindergarten","12th Grade","North Carolina","6055"
"SOCRATES ACADEMY","North Carolina","3700137","MECKLENBURG COUNTY","37119","37","1","3909 WEDDINGTON RD","MATTHEWS","NC ","28105","","3909 WEDDINGTON RD","MATTHEWS","NC ","28105","","7043211711","7-Charter school agency","35.072700","-80.728100","60J","Kindergarten","8th Grade","North Carolina","653"
"SOUTH BRUNSWICK CHARTER SCHOOL","North Carolina","3700378","BRUNSWICK COUNTY","37019","37","0","TBD","TBD","NC ","28451","","3610 THADDEUS LOTT LANE","LELAND","NC ","28451","","9106225322","7-Charter school agency","34.229900","-78.055700","10B","†","†","North Carolina","†"
"SOUTHEASTERN ACADEMY","North Carolina","3700346","ROBESON COUNTY","37155","37","1","12251 NC HWY 41 NORTH","LUMBERTON","NC ","28358","","12251 NC HWY 41 NORTH","LUMBERTON","NC ","28358","","9107387828","7-Charter school agency","34.651700","-78.873800","78B","Kindergarten","8th Grade","North Carolina","208"
"SOUTHERN WAKE ACADEMY","North Carolina","3700114","WAKE COUNTY","37183","37","1","5108 OLD POWELL RD","HOLLY SPRINGS","NC ","27540","0100","5108 OLD POWELL RD","HOLLY SPRINGS","NC ","27540","0100","9195679955","7-Charter school agency","35.612800","-78.819200","92P","6th Grade","12th Grade","North Carolina","237"
"STANLY COUNTY SCHOOLS","North Carolina","3704320","STANLY COUNTY","37167","37","21","10004 NORTH FIRST ST","ALBEMARLE","NC ","28001","","1000-4 N FIRST STREET","ALBEMARLE","NC ","28001","","7049613000","1-Local school district","35.366500","-80.198100","840","Prekindergarten","12th Grade","North Carolina","8632"
"STATESVILLE HOUSING AUTHORITY","North Carolina","3700159","IREDELL COUNTY","37097","37","0","110 WEST ALLISON ST","STATESVILLE","NC ","28677","","1415 SHELTON AVENUE","STATESVILLE","NC ","28677","","7049782460","8-Other education agency","35.774000","-80.885400","708","†","†","North Carolina","†"
"STEM EDUCATION FOR A GLOBAL SOCIETY ACAD","North Carolina","3700335","COLUMBUS COUNTY","37047","37","1","44 DREAM AVE","DELCO","NC ","28436","","44  DREAM AVENUE","DELCO","NC ","28436","","3363401483","7-Charter school agency","34.297600","-78.251900","24C","Kindergarten","6th Grade","North Carolina","72"
"STERLING MONTESSORI ACADEMY","North Carolina","3700046","WAKE COUNTY","37183","37","1","202 TREYBROOKE DR","MORRISVILLE","NC ","27560","9300","202 TREYBROOKE DRIVE","MORRISVILLE","NC ","27560","9300","9194628889","7-Charter school agency","35.834000","-78.837700","92E","Prekindergarten","8th Grade","North Carolina","587"
"STEWART CREEK HIGH SCHOOL","North Carolina","3700374","MECKLENBURG COUNTY","37119","37","0","TBD","TBD","NC ","28202","","2017 E. 7TH STREET","CHARLOTTE","NC ","28204","","9807214350","7-Charter school agency","35.227500","-80.843400","61L","†","†","North Carolina","†"
"STOKES COUNTY SCHOOLS","North Carolina","3704380","STOKES COUNTY","37169","37","20","100 COURTHOUSE CIRCLE","DANBURY","NC ","27016","0050","PO BOX 50","DANBURY","NC ","27016","0050","3365938146","1-Local school district","36.409600","-80.205800","850","Prekindergarten","12th Grade","North Carolina","6486"
"STUDENTFIRST ACADEMY","North Carolina","3700345","MECKLENBURG COUNTY","37119","37","1","7020 TUCKASEEGEE RD","CHARLOTTE","NC ","28214","","7020 TUCKASEEGEE ROAD","CHARLOTTE","NC ","28214","","7043948749","7-Charter school agency","35.250100","-80.944000","60R","Kindergarten","8th Grade","North Carolina","338"
"SUCCESS CHARTER SCHOOL","North Carolina","3700106","IREDELL COUNTY","37097","37","1","14242 RICKERT ST","STATESVILLE","NC ","28677","","1424-2 RICKERT STREET","STATESVILLE","NC ","28677","","7048810441","7-Charter school agency","35.767000","-80.878200","49D","Kindergarten","8th Grade","North Carolina","97"
"SUGAR CREEK CHARTER","North Carolina","3700089","MECKLENBURG COUNTY","37119","37","1","4101 NORTH TRYON ST","CHARLOTTE","NC ","28206","","4101 N TRYON STREET","CHARLOTTE","NC ","28206","","7045095470","7-Charter school agency","35.258900","-80.798300","60B","Kindergarten","8th Grade","North Carolina","950"
"SUMMERFIELD CHARTER ACADEMY","North Carolina","3700344","GUILFORD COUNTY","37081","37","1","5303 US HWY 220 NORTH","SUMMERFIELD","NC ","27358","","5300 NORTH US 220","SUMMERFIELD","NC ","27358","","3363171250","7-Charter school agency","36.217900","-79.912400","41J","Kindergarten","6th Grade","North Carolina","556"
"SUMMIT CHARTER","North Carolina","3700029","JACKSON COUNTY","37099","37","1","370 MITTEN LN","CASHIERS","NC ","28717","1339","PO BOX 1339","CASHIERS","NC ","28717","1339","8287435755","7-Charter school agency","35.099100","-83.104900","50A","Kindergarten","8th Grade","North Carolina","198"
"SURRY COUNTY SCHOOLS","North Carolina","3704410","SURRY COUNTY","37171","37","19","209 NORTH CRUTCHFIELD ST","DOBSON","NC ","27017","0364","PO BOX 364","DOBSON","NC ","27017","0364","3363868211","1-Local school district","36.396900","-80.724600","860","Prekindergarten","12th Grade","North Carolina","8271"
"SWAIN COUNTY SCHOOLS","North Carolina","3704440","SWAIN COUNTY","37173","37","5","280 SCHOOL DR","BRYSON CITY","NC ","28713","2340","PO BOX 2340","BRYSON CITY","NC ","28713","2340","8284883129","1-Local school district","35.422300","-83.448700","870","Prekindergarten","12th Grade","North Carolina","2016"
"THE ACADEMY OF MOORE COUNTY","North Carolina","3700033","MOORE COUNTY","37125","37","1","12588 US 15501 HWY","ABERDEEN","NC ","28315","2107","12588 US 15-501 HWY","ABERDEEN","NC ","28315","2107","9107570401","7-Charter school agency","35.094000","-79.429100","63A","Kindergarten","5th Grade","North Carolina","182"
"THE CAPITOL ENCORE ACADEMY","North Carolina","3700370","CUMBERLAND COUNTY","37051","37","0","126 HAY ST","FAYETTEVILLE","NC ","28301","","7877 STEAD SUITE 100","UTICA","NC ","48317","","7343653465","7-Charter school agency","35.053500","-78.879000","26C","†","†","North Carolina","†"
"THE COLLEGE PREPARATORY AND LEADERSHIP A","North Carolina","3700325","GUILFORD COUNTY","37081","37","1","300 HWY 68 SOUTH","GREENSBORO","NC ","27409","","300 HWY 68 S","GREENSBORO","NC ","27409","","3362645573","7-Charter school agency","36.070500","-79.959400","41H","Kindergarten","5th Grade","North Carolina","155"
"THE EXPEDITION SCHOOL","North Carolina","3700354","ORANGE COUNTY","37135","37","0","437 DIMMOCKS MILL RD","HILLSBOROUGH","NC ","27278","","301 N. WILMINGTON ST","RALEIGH","NC ","27601","","9199601748","7-Charter school agency","36.069700","-79.113000","68C","†","†","North Carolina","†"
"THE FRANKLIN SCHOOL OF INNOVATION","North Carolina","3700361","BUNCOMBE COUNTY","37021","37","0","TBD","TBD","NC ","28704","","639 PENNSYLVANIA AVENUE","ARDEN","NC ","28704","","8284844385","7-Charter school agency","35.462800","-82.540200","11D","†","†","North Carolina","†"
"THE HAWBRIDGE SCHOOL","North Carolina","3700132","ALAMANCE COUNTY","37001","37","1","1735 SAXAPAHAW BETHLEHEM RD","SAXAPAHAW","NC ","27340","","PO BOX 162","SAXAPAHAW","NC ","27340","","3363761122","7-Charter school agency","35.946600","-79.319000","01D","6th Grade","12th Grade","North Carolina","193"
"THE INSTITUTE FOR THE DEVELOPMENT OF YOU","North Carolina","3700352","DURHAM COUNTY","37063","37","1","1305 WEST CLUB BLVD","DURHAM","NC ","27707","","1305 W. CLUB BLVD.","DURHAM","NC ","27707","","9199734178","7-Charter school agency","36.016300","-78.913900","32P","Kindergarten","5th Grade","North Carolina","71"
"THE LEARNING CENTER","North Carolina","3700021","CHEROKEE COUNTY","37039","37","1","945 CONAHEETA ST","MURPHY","NC ","28906","","945 CONAHEETA STREET","MURPHY","NC ","28906","","8288357240","7-Charter school agency","35.094000","-84.034800","20A","Kindergarten","8th Grade","North Carolina","183"
"THE MOUNTAIN COMMUNITY SCH","North Carolina","3700085","HENDERSON COUNTY","37089","37","1","613 GLOVER ST","HENDERSONVILLE","NC ","28792","","613 GLOVER STREET","HENDERSONVILLE","NC ","28792","","8286968480","7-Charter school agency","35.313700","-82.441800","45A","Kindergarten","8th Grade","North Carolina","176"
"THE NEW DIMENSIONS SCHOOL","North Carolina","3700118","BURKE COUNTY","37023","37","1","550 LENOIR RD","MORGANTON","NC ","28655","2248","550 LENOIR RD","MORGANTON","NC ","28655","2248","8284375753","7-Charter school agency","35.771400","-81.686900","12A","Kindergarten","8th Grade","North Carolina","232"
"THE NORTH CAROLINA LEADERSHIP ACADEMY","North Carolina","3700343","FORSYTH COUNTY","37067","37","1","1080 OLD GREENSBORO RD","KERNERSVILLE","NC ","27284","","PO BOX 1728","KERNERSVILLE","NC ","27284","","3369922710","7-Charter school agency","36.109900","-80.051500","34H","Kindergarten","9th Grade","North Carolina","420"
"THE STEAM ACADEMY OF WINSTON SALEM","North Carolina","3700026","FORSYTH COUNTY","37067","37","0","280 SOUTH LIBERTY ST","WINSTON-SALEM","NC ","27101","5211","280 SOUTH LIBERTY STREET","WINSTON-SALEM","NC ","27101","5211","3367483838","7-Charter school agency","36.093000","-80.244300","34C","5th Grade","8th Grade","North Carolina","†"
"THINK SMART OUTREACH CENTER","North Carolina","3700147","HARNETT COUNTY","37085","37","0","55 THINK SMART LN","ERWIN","NC ","28339","9123","PO BOX 731","BUIES CREEK","NC ","27506","9123","9108978257","8-Other education agency","35.321600","-78.739200","722","†","†","North Carolina","†"
"THOMAS JEFFERSON CLASSICAL ACADEMY","North Carolina","3700093","RUTHERFORD COUNTY","37161","37","1","2527 US 221A HWY","MOORESBORO","NC ","28114","7698","2527 US 221A HWY","MOORESBORO","NC ","28114","7698","8286579998","7-Charter school agency","35.274100","-81.797300","81A","Kindergarten","12th Grade","North Carolina","1278"
"THOMASVILLE CITY SCHOOLS","North Carolina","3704500","DAVIDSON COUNTY","37057","37","4","400 TURNER ST","THOMASVILLE","NC ","27360","3129","400 TURNER STREET","THOMASVILLE","NC ","27360","3129","3364744200","1-Local school district","35.894500","-80.065800","292","Prekindergarten","12th Grade","North Carolina","2341"
"THUNDERBIRD PREPARATORY SCHOOL","North Carolina","3700371","MECKLENBURG COUNTY","37119","37","0","TBD","TBD","NC ","28078","","13004 HEALTH GROVE DRIVE","HUNTERSVILLE","NC ","28078","","9802191853","7-Charter school agency","35.420100","-80.865200","61J","†","†","North Carolina","†"
"TILLER SCHOOL","North Carolina","3700052","CARTERET COUNTY","37031","37","1","1950 HWY 70E","BEAUFORT","NC ","28516","","1950 HWY 70E","BEAUFORT","NC ","28516","","2527281995","7-Charter school agency","34.736200","-76.634500","16B","Kindergarten","5th Grade","North Carolina","194"
"TORCHLIGHT ACADEMY","North Carolina","3700098","WAKE COUNTY","37183","37","1","3211 BRAMER DR","RALEIGH","NC ","27604","","3211 BRAMER DRIVE","RALEIGH","NC ","27604","","9198509960","7-Charter school agency","35.827300","-78.606700","92L","Kindergarten","5th Grade","North Carolina","454"
