"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"GREEN FOREST R-II","Missouri","2913260","DENT COUNTY","29065","29","1","6111 HWY F","SALEM","MO ","65560","6891","6111 HWY F","SALEM","MO ","65560","6891","5737293902","1-Local school district","37.536500","-91.628100","033092","Kindergarten","8th Grade","Missouri","201"
"GREEN RIDGE R-VIII","Missouri","2913290","PETTIS COUNTY","29159","29","2","401 WEST PETTIS ST","GREEN RIDGE","MO ","65332","0070","PO BOX 70","GREEN RIDGE","MO ","65332","0070","6605273315","1-Local school district","38.621700","-93.413100","080121","Kindergarten","12th Grade","Missouri","372"
"GREENFIELD R-IV","Missouri","2913320","DADE COUNTY","29057","29","2","410 WEST COLLEGE","GREENFIELD","MO ","65661","1346","410 W COLLEGE","GREENFIELD","MO ","65661","1346","4176375321","1-Local school district","37.415800","-93.842300","029004","Prekindergarten","12th Grade","Missouri","445"
"GREENVILLE R-II","Missouri","2913380","WAYNE COUNTY","29223","29","4","127 WALNUT","GREENVILLE","MO ","63944","0320","PO BOX 320","GREENVILLE","MO ","63944","0320","5732243844","1-Local school district","37.128300","-90.449000","111086","Prekindergarten","12th Grade","Missouri","832"
"GRUNDY CO. R-V","Missouri","2912690","GRUNDY COUNTY","29079","29","2","205 SW BORDER ST","GALT","MO ","64641","0006","PO BOX 6","GALT","MO ","64641","0006","6606736511","1-Local school district","40.127100","-93.388400","040100","Kindergarten","12th Grade","Missouri","171"
"HALE R-I","Missouri","2913500","CARROLL COUNTY","29033","29","2","518 MAIN ST","HALE","MO ","64643","0248","PO BOX 248","HALE","MO ","64643","0248","6605652417","1-Local school district","39.606900","-93.342800","017121","Prekindergarten","12th Grade","Missouri","156"
"HALFWAY R-III","Missouri","2913530","POLK COUNTY","29167","29","2","2150 HWY 32","HALF WAY","MO ","65663","9185","2150 HIGHWAY 32","HALF WAY","MO ","65663","9185","4174452351","1-Local school district","37.615900","-93.240700","084003","Kindergarten","12th Grade","Missouri","253"
"HALLSVILLE R-IV","Missouri","2913560","BOONE COUNTY","29019","29","4","421 HWY 124 EAST","HALLSVILLE","MO ","65255","9346","421 HWY 124 E","HALLSVILLE","MO ","65255","9346","5736965512","1-Local school district","39.117800","-92.224700","010089","Prekindergarten","12th Grade","Missouri","1363"
"HAMILTON R-II","Missouri","2913590","CALDWELL COUNTY","29025","29","3","419 SOUTH HUGHES","HAMILTON","MO ","64644","0130","PO BOX 130","HAMILTON","MO ","64644","0130","8165832134","1-Local school district","39.735800","-94.000500","013055","Prekindergarten","12th Grade","Missouri","654"
"HANCOCK PLACE","Missouri","2913620","ST. LOUIS COUNTY","29189","29","3","9417 SOUTH BROADWAY","ST LOUIS","MO ","63125","2009","9417 S BROADWAY","ST LOUIS","MO ","63125","2009","3145441300","1-Local school district","38.532700","-90.276600","096103","Prekindergarten","12th Grade","Missouri","1535"
"HANNIBAL 60","Missouri","2913650","MARION COUNTY","29127","29","8","4650 MCMASTERS AVE","HANNIBAL","MO ","63401","2244","4650 MCMASTERS AVE","HANNIBAL","MO ","63401","2244","5732211258","1-Local school district","39.723400","-91.391900","064075","Prekindergarten","12th Grade","Missouri","3746"
"HARDEMAN R-X","Missouri","2927330","SALINE COUNTY","29195","29","1","21051 HWY D","MARSHALL","MO ","65340","9274","21051 HWY D","MARSHALL","MO ","65340","9274","6608373400","1-Local school district","39.090300","-93.010400","097122","Prekindergarten","8th Grade","Missouri","63"
"HARDIN-CENTRAL C-2","Missouri","2913680","RAY COUNTY","29177","29","2","500 NE 1ST ST","HARDIN","MO ","64035","0548","PO BOX 548","HARDIN","MO ","64035","0548","6603984394","1-Local school district","39.272000","-93.835500","089088","Prekindergarten","12th Grade","Missouri","251"
"HARRISBURG R-VIII","Missouri","2913710","BOONE COUNTY","29019","29","3","1000 SOUTH HARRIS","HARRISBURG","MO ","65256","9894","1000 S HARRIS","HARRISBURG","MO ","65256","9894","5738755604","1-Local school district","39.134100","-92.460900","010092","Prekindergarten","12th Grade","Missouri","554"
"HARRISONVILLE R-IX","Missouri","2913760","CASS COUNTY","29037","29","7","503 SOUTH LEXINGTON","HARRISONVILLE","MO ","64701","2415","503 S LEXINGTON","HARRISONVILLE","MO ","64701","2415","8163802727","1-Local school district","38.652200","-94.347700","019149","Prekindergarten","12th Grade","Missouri","2713"
"HARTVILLE R-II","Missouri","2913770","WRIGHT COUNTY","29229","29","3","1 EAGLE LANDING PARKWAY","HARTVILLE","MO ","65667","0460","PO BOX 460","HARTVILLE","MO ","65667","0460","4177417676","1-Local school district","37.252800","-92.515200","114113","Prekindergarten","12th Grade","Missouri","735"
"HAYTI R-II","Missouri","2913800","PEMISCOT COUNTY","29155","29","3","500 NORTH FOURTH","HAYTI","MO ","63851","0469","PO BOX 469","HAYTI","MO ","63851","0469","5733596500","1-Local school district","36.239100","-89.747200","078002","Prekindergarten","12th Grade","Missouri","803"
"HAZELWOOD","Missouri","2913830","ST. LOUIS COUNTY","29189","29","33","15955 NEW HALLS FERRY RD","FLORISSANT","MO ","63031","1227","15955 NEW HALLS FERRY RD","FLORISSANT","MO ","63031","1227","3149535000","1-Local school district","38.832400","-90.314000","096088","Prekindergarten","12th Grade","Missouri","18402"
"HENRY CO. R-I","Missouri","2932110","HENRY COUNTY","29083","29","2","210 NORTH ST","WINDSOR","MO ","65360","1247","210 NORTH ST","WINDSOR","MO ","65360","1247","6606473533","1-Local school district","38.540400","-93.523100","042111","Prekindergarten","12th Grade","Missouri","747"
"HERMITAGE R-IV","Missouri","2914310","HICKORY COUNTY","29085","29","3","302 EAST POLK","HERMITAGE","MO ","65668","0327","PO BOX 327","HERMITAGE","MO ","65668","0327","4177456418","1-Local school district","37.940400","-93.313200","043004","Prekindergarten","12th Grade","Missouri","294"
"HICKMAN MILLS C-1","Missouri","2914340","JACKSON COUNTY","29095","29","14","9000 OLD SANTA FE RD","KANSAS CITY","MO ","64138","3913","9000 OLD SANTA FE RD","KANSAS CITY","MO ","64138","3913","8163167000","1-Local school district","38.961900","-94.508000","048072","Prekindergarten","12th Grade","Missouri","6491"
"HICKORY CO. R-I","Missouri","2914320","DALLAS COUNTY","29059","29","3","RTE 1","URBANA","MO ","65767","9617","BOX 838","URBANA","MO ","65767","9617","4179934241","1-Local school district","37.843100","-93.165800","043001","Prekindergarten","12th Grade","Missouri","716"
"HIGBEE R-VIII","Missouri","2914370","RANDOLPH COUNTY","29175","29","2","101 EVANS","HIGBEE","MO ","65257","0128","PO BOX 128","HIGBEE","MO ","65257","0128","6604567277","1-Local school district","39.305700","-92.511800","088075","Prekindergarten","12th Grade","Missouri","228"
"HIGH POINT R-III","Missouri","2921150","MONITEAU COUNTY","29135","29","1","60909 HWY C","HIGH POINT","MO ","65018","4451","60909 HIGHWAY C","HIGH POINT","MO ","65018","4451","6604892213","1-Local school district","38.508500","-92.496800","068071","Kindergarten","8th Grade","Missouri","75"
"HILLSBORO R-III","Missouri","2914430","JEFFERSON COUNTY","29099","29","6","20 HAWK DR","HILLSBORO","MO ","63050","5202","20 HAWK DR","HILLSBORO","MO ","63050","5202","6367890060","1-Local school district","38.235400","-90.558700","050003","Kindergarten","12th Grade","Missouri","3492"
"HOGAN PREPARATORY ACADEMY","Missouri","2900014","JACKSON COUNTY","29095","29","3","1221 EAST MEYER BLVD","KANSAS CITY","MO ","64131","1207","1221 E MEYER BLVD","KANSAS CITY","MO ","64131","1207","8164443464","7-Charter school agency","39.010700","-94.572000","048904","Kindergarten","12th Grade","Missouri","1079"
"HOLCOMB R-III","Missouri","2914460","DUNKLIN COUNTY","29069","29","2","102 SOUTH CHERRY","HOLCOMB","MO ","63852","0190","PO BOX 190","HOLCOMB","MO ","63852","0190","5737923113","1-Local school district","36.403300","-90.025400","035094","Prekindergarten","12th Grade","Missouri","604"
"HOLDEN R-III","Missouri","2914490","JOHNSON COUNTY","29101","29","3","1612 SOUTH MAIN","HOLDEN","MO ","64040","1605","1612 S MAIN","HOLDEN","MO ","64040","1605","8167325568","1-Local school district","38.705800","-93.990500","051152","Prekindergarten","12th Grade","Missouri","1288"
"HOLLIDAY C-2","Missouri","2914520","MONROE COUNTY","29137","29","1","201 CURTRIGHT ST","HOLLIDAY","MO ","65258","7038","PO BOX 7038","HOLLIDAY","MO ","65258","7038","6602663412","1-Local school district","39.493300","-92.127600","069107","Kindergarten","8th Grade","Missouri","57"
"HOLLISTER R-V","Missouri","2914550","TANEY COUNTY","29213","29","4","1914 STATE HWY BB","HOLLISTER","MO ","65672","5423","1914 STATE HWY BB","HOLLISTER","MO ","65672","5423","4172434005","1-Local school district","36.623500","-93.192700","106005","Prekindergarten","12th Grade","Missouri","1494"
"HOPE ACADEMY","Missouri","2900588","JACKSON COUNTY","29095","29","2","1001 BENNINGTON AVE","KANSAS CITY","MO ","64108","2234","1001 BENNINGTON AVE.","KANSAS CITY","MO ","64108","2234","8165950820","7-Charter school agency","39.099700","-94.505200","048920","9th Grade","12th Grade","Missouri","633"
"HOPE LEADERSHIP ACADEMY","Missouri","2900601","JACKSON COUNTY","29095","29","1","2800 LINWOOD BLVD","KANSAS CITY","MO ","64128","1544","2800 LINWOOD BLVD.","KANSAS CITY","MO ","64128","1544","8169211213","7-Charter school agency","39.068000","-94.550500","048925","Kindergarten","4th Grade","Missouri","105"
"HOUSTON R-I","Missouri","2914840","TEXAS COUNTY","29215","29","4","423 WEST PINE","HOUSTON","MO ","65483","1147","423 W PINE","HOUSTON","MO ","65483","1147","4179673024","1-Local school district","37.326500","-91.959700","107152","Prekindergarten","12th Grade","Missouri","1074"
"HOWELL VALLEY R-I","Missouri","2915210","HOWELL COUNTY","29091","29","1","6461 STATE RTE ZZ","WEST PLAINS","MO ","65775","9108","6461 STATE RTE ZZ","WEST PLAINS","MO ","65775","9108","4172562268","1-Local school district","36.712100","-91.816400","046128","Prekindergarten","8th Grade","Missouri","228"
"HUDSON R-IX","Missouri","2915240","ST. CLAIR COUNTY","29185","29","1","HWY 52","APPLETON CITY","MO ","64724","9405","RTE 3 BOX 32-1","APPLETON CITY","MO ","64724","9405","6604765467","1-Local school district","38.189600","-94.005000","007126","Prekindergarten","8th Grade","Missouri","62"
"HUMANSVILLE R-IV","Missouri","2915300","POLK COUNTY","29167","29","2","300 NORTH OAK ST","HUMANSVILLE","MO ","65674","8715","300 N OAK ST","HUMANSVILLE","MO ","65674","8715","4177542535","1-Local school district","37.796100","-93.574200","084004","Prekindergarten","12th Grade","Missouri","345"
"HUME R-VIII","Missouri","2915330","BATES COUNTY","29013","29","2","SECOND AND MAPLE ST","HUME","MO ","64752","9703","RR 1 BOX 1A","HUME","MO ","64752","9703","6606437411","1-Local school district","38.094100","-94.583600","007125","Prekindergarten","12th Grade","Missouri","172"
"HURLEY R-I","Missouri","2915390","STONE COUNTY","29209","29","2","86 HOLT SPRING RD","HURLEY","MO ","65675","0248","PO BOX 248","HURLEY","MO ","65675","0248","4173693271","1-Local school district","36.933700","-93.504200","104041","Prekindergarten","12th Grade","Missouri","272"
"IBERIA R-V","Missouri","2915420","MILLER COUNTY","29131","29","2","201 PEMBERTON DR","IBERIA","MO ","65486","0156","PO BOX 156","IBERIA","MO ","65486","0156","5737936818","1-Local school district","38.087700","-92.300400","066107","Prekindergarten","12th Grade","Missouri","742"
"INDEPENDENCE 30","Missouri","2915480","JACKSON COUNTY","29095","29","30","201 NORTH FOREST AVE","INDEPENDENCE","MO ","64050","2513","201 NORTH FOREST AVENUE","INDEPENDENCE","MO ","64050","2513","8165215300","1-Local school district","39.093700","-94.436300","048077","Prekindergarten","12th Grade","Missouri","14856"
"IRON CO. C-4","Missouri","2915510","IRON COUNTY","29093","29","2","35 HWY 49","VIBURNUM","MO ","65566","0368","35 HWY 49","VIBURNUM","MO ","65566","0368","5732445422","1-Local school district","37.719300","-91.138900","047065","Kindergarten","12th Grade","Missouri","419"
"JACKSON R-II","Missouri","2915600","CAPE GIRARDEAU COUNTY","29031","29","9","614 EAST ADAMS ST","JACKSON","MO ","63755","2150","614 E ADAMS ST","JACKSON","MO ","63755","2150","5732439501","1-Local school district","37.380900","-89.661400","016090","Prekindergarten","12th Grade","Missouri","4993"
"JAMAA LEARNING CENTER","Missouri","2900602","ST. LOUIS COUNTY","29189","29","1","7220 NORTH LINDBERGH","ST. LOUIS","MO ","63402","2019","7220 N LINDBERGH SUITE 13","ST. LOUIS","MO ","63402","2019","3145657609","7-Charter school agency","38.507900","-90.329400","115921","Kindergarten","8th Grade","Missouri","156"
"JAMESTOWN C-1","Missouri","2915660","MONITEAU COUNTY","29135","29","2","222 SCHOOL ST","JAMESTOWN","MO ","65046","1303","222 SCHOOL ST","JAMESTOWN","MO ","65046","1303","6608492141","1-Local school district","38.763500","-92.475700","068074","Prekindergarten","12th Grade","Missouri","229"
"JASPER CO. R-V","Missouri","2916140","JASPER COUNTY","29097","29","2","201 WEST MERCER ST","JASPER","MO ","64755","9345","201 W MERCER ST","JASPER","MO ","64755","9345","4173942416","1-Local school district","37.339900","-94.303400","049137","Kindergarten","12th Grade","Missouri","463"
"JEFFERSON C-123","Missouri","2916200","NODAWAY COUNTY","29147","29","2","37614 US HWY 136","CONCEPTION JCT","MO ","64434","0112","PO BOX 0112","CONCEPTION JCT","MO ","64434","0112","6609442316","1-Local school district","40.259400","-94.687200","074195","Prekindergarten","12th Grade","Missouri","147"
"JEFFERSON CITY","Missouri","2916190","COLE COUNTY","29051","29","17","315 EAST DUNKLIN ST","JEFFERSON CITY","MO ","65101","3197","315 E DUNKLIN ST","JEFFERSON CITY","MO ","65101","3197","5736593000","1-Local school district","38.570900","-92.174300","026006","Prekindergarten","12th Grade","Missouri","9107"
"JEFFERSON CO. R-VII","Missouri","2916230","JEFFERSON COUNTY","29099","29","4","1250 DOOLING HOLLOW RD","FESTUS","MO ","63028","4276","1250 DOOLING HOLLOW RD","FESTUS","MO ","63028","4276","6369377940","1-Local school district","38.157700","-90.340400","050007","Prekindergarten","12th Grade","Missouri","1007"
"JEFFERSON COLLEGE","Missouri","2900006","JEFFERSON COUNTY","29099","29","1","1000 VIKING DR","HILLSBORO","MO ","63050","2441","1000 VIKING DR","HILLSBORO","MO ","63050","2441","6367973000","8-Other education agency","38.259700","-90.556800","145145","10th Grade","12th Grade","Missouri","0"
"JENNINGS","Missouri","2916290","ST. LOUIS COUNTY","29189","29","7","2559 DORWOOD","JENNINGS","MO ","63136","4035","2559 DORWOOD","JENNINGS","MO ","63136","4035","3146538000","1-Local school district","38.735200","-90.251300","096104","Prekindergarten","12th Grade","Missouri","2582"
"JOHNSON CO. R-VII","Missouri","2908320","JOHNSON COUNTY","29101","29","3","92 NW 58 HWY","CENTERVIEW","MO ","64019","9235","92 NW 58 HWY","CENTERVIEW","MO ","64019","9235","6606563316","1-Local school district","38.777300","-93.839900","051154","Prekindergarten","12th Grade","Missouri","628"
"JOPLIN SCHOOLS","Missouri","2916350","JASPER COUNTY","29097","29","17","3901 EAST 32ND ST","JOPLIN","MO ","64804","0128","PO BOX 128","JOPLIN","MO ","64804","0128","4176255200","1-Local school district","37.054900","-94.461600","049148","Prekindergarten","12th Grade","Missouri","7784"
"JUNCTION HILL C-12","Missouri","2915060","HOWELL COUNTY","29091","29","1","8004 COUNTY RD 3010","WEST PLAINS","MO ","65775","4949","8004 COUNTY RD 3010","WEST PLAINS","MO ","65775","4949","4172564265","1-Local school district","36.758500","-91.787400","046137","Prekindergarten","8th Grade","Missouri","208"
"KANSAS CITY 33","Missouri","2916400","JACKSON COUNTY","29095","29","34","1211 MCGEE","KANSAS CITY","MO ","64106","2416","1211 MCGEE","KANSAS CITY","MO ","64106","2416","8164187600","1-Local school district","39.099700","-94.579700","048078","Prekindergarten","12th Grade","Missouri","15230"
"KEARNEY R-I","Missouri","2916450","CLAY COUNTY","29047","29","7","1002 SOUTH JEFFERSON","KEARNEY","MO ","64060","8520","1002 S JEFFERSON","KEARNEY","MO ","64060","8520","8166284116","1-Local school district","39.364100","-94.360900","024086","Kindergarten","12th Grade","Missouri","3558"
"KELSO C-7","Missouri","2916470","SCOTT COUNTY","29201","29","1","1016 STATE HWY A","BENTON","MO ","63736","8159","1016 STATE HWY A","BENTON","MO ","63736","8159","5735453357","1-Local school district","37.114200","-89.533200","100064","Kindergarten","8th Grade","Missouri","89"
"KENNETT 39","Missouri","2916500","DUNKLIN COUNTY","29069","29","7","510 COLLEGE AVE","KENNETT","MO ","63857","2006","510 COLLEGE AVE","KENNETT","MO ","63857","2006","5737171100","1-Local school district","36.241300","-90.055600","035102","Prekindergarten","12th Grade","Missouri","2185"
"KEYTESVILLE R-III","Missouri","2916530","CHARITON COUNTY","29041","29","2","27247 HWY 5","KEYTESVILLE","MO ","65261","2401","27247 HWY 5","KEYTESVILLE","MO ","65261","2401","6602883787","1-Local school district","39.444400","-92.929400","021150","Prekindergarten","12th Grade","Missouri","143"
"KING CITY R-I","Missouri","2916590","GENTRY COUNTY","29075","29","2","300 NORTH GRAND","KING CITY","MO ","64463","0189","PO BOX 189","KING CITY","MO ","64463","0189","6605354319","1-Local school district","40.053700","-94.521400","038044","Prekindergarten","12th Grade","Missouri","333"
"KINGSTON 42","Missouri","2916620","CALDWELL COUNTY","29025","29","1","139 EAST LINCOLN","KINGSTON","MO ","64650","8102","139 E LINCOLN","KINGSTON","MO ","64650","8102","8165863111","1-Local school district","39.644600","-94.037300","013062","Prekindergarten","8th Grade","Missouri","33"
"KINGSTON K-14","Missouri","2931140","WASHINGTON COUNTY","29221","29","4","10047 DIAMOND RD","CADET","MO ","63630","9581","10047 DIAMOND RD","CADET","MO ","63630","9581","5734384982","1-Local school district","38.067600","-90.746500","110014","Prekindergarten","12th Grade","Missouri","747"
"KINGSVILLE R-I","Missouri","2916660","JOHNSON COUNTY","29101","29","2","101 EAST ADRIATIC","KINGSVILLE","MO ","64061","0007","PO BOX 7","KINGSVILLE","MO ","64061","0007","8165973422","1-Local school district","38.741000","-94.070700","051150","Prekindergarten","12th Grade","Missouri","281"
"KIPP ST LOUIS","Missouri","2900591","ST. LOUIS CITY","29510","29","1","2647 OHIO AVE","ST. LOUIS","MO ","63118","2134","2647 OHIO AVENUE","ST. LOUIS","MO ","63118","2134","3142238167","7-Charter school agency","38.604400","-90.226100","115914","5th Grade","8th Grade","Missouri","336"
"KIPP: ENDEAVOR ACADEMY","Missouri","2900031","JACKSON COUNTY","29095","29","1","2700 EAST 18TH ST","KANSAS CITY","MO ","64127","2695","2700 E 18TH ST STE 155B","KANSAS CITY","MO ","64127","2695","8162413994","7-Charter school agency","39.091500","-94.550800","048918","5th Grade","8th Grade","Missouri","261"
"KIRBYVILLE R-VI","Missouri","2916710","TANEY COUNTY","29213","29","2","6225 STATE HWY 76 EAST","KIRBYVILLE","MO ","65679","6625","6225 STATE HWY 76 E","KIRBYVILLE","MO ","65679","6625","4173378913","1-Local school district","36.631800","-93.132700","106006","Kindergarten","8th Grade","Missouri","278"
"KIRKSVILLE R-III","Missouri","2916740","ADAIR COUNTY","29001","29","5","1901 EAST HAMILTON ST","KIRKSVILLE","MO ","63501","3904","1901 E HAMILTON ST","KIRKSVILLE","MO ","63501","3904","6606657774","1-Local school district","40.184700","-92.564800","001091","Prekindergarten","12th Grade","Missouri","2615"
"KIRKWOOD R-VII","Missouri","2916770","ST. LOUIS COUNTY","29189","29","9","11289 MANCHESTER RD","KIRKWOOD","MO ","63122","1122","11289 MANCHESTER RD","KIRKWOOD","MO ","63122","1122","3142136101","1-Local school district","38.599200","-90.420900","096092","Prekindergarten","12th Grade","Missouri","5919"
"KNOB NOSTER R-VIII","Missouri","2916830","JOHNSON COUNTY","29101","29","4","401 EAST WIMER","KNOB NOSTER","MO ","65336","1444","401 E WIMER","KNOB NOSTER","MO ","65336","1444","6605633186","1-Local school district","38.763800","-93.553000","051155","Prekindergarten","12th Grade","Missouri","1516"
"KNOX CO. R-I","Missouri","2911280","KNOX COUNTY","29103","29","2","HWY 6 AND HWY D","EDINA","MO ","63537","9603","RTE 3 BOX 59","EDINA","MO ","63537","9603","6603972228","1-Local school district","40.182700","-92.137500","052096","Prekindergarten","12th Grade","Missouri","498"
"LA MONTE R-IV","Missouri","2916920","PETTIS COUNTY","29159","29","2","301 SOUTH WASHINGTON","LA MONTE","MO ","65337","1183","301 S. WASHINGTON","LA MONTE","MO ","65337","1183","6603475439","1-Local school district","38.772300","-93.419400","080118","Prekindergarten","12th Grade","Missouri","378"
"LA PLATA R-II","Missouri","2916950","MACON COUNTY","29121","29","2","201 WEST MOORE","LA PLATA","MO ","63549","1115","201 W MOORE","LA PLATA","MO ","63549","1115","6603327001","1-Local school district","40.023800","-92.493700","061154","Kindergarten","12th Grade","Missouri","343"
"LACLEDE CO. C-5","Missouri","2917000","LACLEDE COUNTY","29105","29","1","16050 HWY KK","LEBANON","MO ","65536","7849","16050 HWY KK","LEBANON","MO ","65536","7849","4175324837","1-Local school district","37.672500","-92.744200","053114","Prekindergarten","8th Grade","Missouri","466"
"LACLEDE CO. R-I","Missouri","2910110","LACLEDE COUNTY","29105","29","3","726 WEST JEFFERSON","CONWAY","MO ","65632","8206","726 W JEFFERSON","CONWAY","MO ","65632","8206","4175892951","1-Local school district","37.502700","-92.830500","053111","Prekindergarten","12th Grade","Missouri","900"
"LADUE","Missouri","2917820","ST. LOUIS COUNTY","29189","29","7","9703 CONWAY RD","ST LOUIS","MO ","63124","1646","9703 CONWAY RD","ST LOUIS","MO ","63124","1646","3149947080","1-Local school district","38.639700","-90.387000","096106","Kindergarten","12th Grade","Missouri","4094"
"LAFAYETTE CO. C-1","Missouri","2914400","LAFAYETTE COUNTY","29107","29","3","805 WEST 31ST ST","HIGGINSVILLE","MO ","64037","1671","805 W 31ST ST","HIGGINSVILLE","MO ","64037","1671","6605843631","1-Local school district","39.064600","-93.728100","054039","Prekindergarten","12th Grade","Missouri","1007"
"LAFAYETTE PREPARATORY ACADEMY","Missouri","2900606","ST. LOUIS CITY","29510","29","1","1210 LOCUST ST","ST. LOUIS","MO ","63103","2322","1210 LOCUST STREET","ST. LOUIS","MO ","63103","2322","3148804458","7-Charter school agency","38.630500","-90.198300","115924","Kindergarten","2nd Grade","Missouri","77"
"LAKELAND R-III","Missouri","2910520","ST. CLAIR COUNTY","29185","29","2","12530 LAKELAND SCHOOL DR","DEEPWATER","MO ","64740","8138","12530 LAKELAND SCHOOL DR","DEEPWATER","MO ","64740","8138","4176442223","1-Local school district","38.204500","-93.748000","093123","Prekindergarten","12th Grade","Missouri","428"
"LAMAR R-I","Missouri","2917850","BARTON COUNTY","29011","29","6","202 WEST 7TH","LAMAR","MO ","64759","1285","202 W 7TH","LAMAR","MO ","64759","1285","4176823527","1-Local school district","37.499500","-94.277600","006104","Prekindergarten","12th Grade","Missouri","1340"
"LAQUEY R-V","Missouri","2917880","PULASKI COUNTY","29169","29","3","27600 HWY AA","LAQUEY","MO ","65534","0130","PO BOX 130","LAQUEY","MO ","65534","0130","5737653716","1-Local school district","37.762400","-92.312900","085045","Prekindergarten","12th Grade","Missouri","669"
"LAREDO R-VII","Missouri","2917910","GRUNDY COUNTY","29079","29","1","106 WEST MAIN","LAREDO","MO ","64652","0090","PO BOX C","LAREDO","MO ","64652","0090","6602862225","1-Local school district","40.025800","-93.448600","040104","Kindergarten","8th Grade","Missouri","63"
"LATHROP R-II","Missouri","2917970","CLINTON COUNTY","29049","29","3","700 EAST ST","LATHROP","MO ","64465","9717","700 EAST ST","LATHROP","MO ","64465","9717","8165287500","1-Local school district","39.544200","-94.330500","025002","Prekindergarten","12th Grade","Missouri","941"
"LAWSON R-XIV","Missouri","2918220","RAY COUNTY","29177","29","3","401 NORTH ALLISON","LAWSON","MO ","64062","0157","PO BOX 157","LAWSON","MO ","64062","0157","8165807277","1-Local school district","39.438300","-94.199300","089080","Prekindergarten","12th Grade","Missouri","1172"
"LEBANON R-III","Missouri","2918270","LACLEDE COUNTY","29105","29","8","1310 EAST RTE 66","LEBANON","MO ","65536","3260","1310 E RTE 66","LEBANON","MO ","65536","3260","4175329141","1-Local school district","37.685600","-92.641200","053113","Prekindergarten","12th Grade","Missouri","4696"
"LEE A. TOLBERT COM. ACADEMY","Missouri","2900028","JACKSON COUNTY","29095","29","1","3400 PASEO BLVD","KANSAS CITY","MO ","64109","2429","3400 PASEO BLVD","KANSAS CITY","MO ","64109","2429","8165610114","7-Charter school agency","39.064500","-94.567700","048910","Kindergarten","8th Grade","Missouri","536"
"LEE'S SUMMIT R-VII","Missouri","2918300","JACKSON COUNTY","29095","29","27","301 NE TUDOR RD","LEE'S SUMMIT","MO ","64086","5702","301 NE TUDOR RD","LEE'S SUMMIT","MO ","64086","5702","8169861000","1-Local school district","38.930500","-94.375300","048071","Prekindergarten","12th Grade","Missouri","17844"
"LEESVILLE R-IX","Missouri","2918330","HENRY COUNTY","29083","29","1","823 SE HWY 7","CLINTON","MO ","64735","9573","823 SE HWY 7","CLINTON","MO ","64735","9573","6604773406","1-Local school district","38.319900","-93.607100","042118","Kindergarten","8th Grade","Missouri","85"
"LEETON R-X","Missouri","2918360","JOHNSON COUNTY","29101","29","3","500 NORTH MAIN","LEETON","MO ","64761","9238","500 N MAIN","LEETON","MO ","64761","9238","6606532301","1-Local school district","38.588300","-93.697500","051156","Prekindergarten","12th Grade","Missouri","352"
"LEOPOLD R-III","Missouri","2918420","BOLLINGER COUNTY","29017","29","2","100 MAIN ST","LEOPOLD","MO ","63760","0039","PO BOX 39","LEOPOLD","MO ","63760","0039","5732382211","1-Local school district","37.258400","-89.925500","009078","Kindergarten","12th Grade","Missouri","174"
"LESTERVILLE R-IV","Missouri","2918450","REYNOLDS COUNTY","29179","29","3","33415 HWY 21","LESTERVILLE","MO ","63654","0120","PO BOX 120","LESTERVILLE","MO ","63654","0120","5736372201","1-Local school district","37.454700","-90.848700","090078","Prekindergarten","12th Grade","Missouri","268"
"LEWIS CO. C-1","Missouri","2918460","LEWIS COUNTY","29111","29","2","21504 STATE HWY 6 LEWISTOWN MO","EWING","MO ","63440","0366","PO BOX 366","EWING","MO ","63440","0366","5732093217","1-Local school district","40.033700","-91.734500","056017","Kindergarten","12th Grade","Missouri","978"
"LEXINGTON R-V","Missouri","2918480","LAFAYETTE COUNTY","29107","29","4","2323A HIGH SCHOOL DR","LEXINGTON","MO ","64067","1525","2323A HIGH SCHOOL DRIVE","LEXINGTON","MO ","64067","1525","6602594369","1-Local school district","39.173800","-93.867600","054045","Prekindergarten","12th Grade","Missouri","954"
"LIBERAL R-II","Missouri","2918510","BARTON COUNTY","29011","29","3","107 SOUTH PAYNE","LIBERAL","MO ","64762","0038","PO BOX 38","LIBERAL","MO ","64762","0038","4178435115","1-Local school district","37.559500","-94.514500","006101","Prekindergarten","12th Grade","Missouri","468"
"LIBERTY 53","Missouri","2918540","CLAY COUNTY","29047","29","21","650 CONISTOR LN","LIBERTY","MO ","64068","4202","650 CONISTOR LN","LIBERTY","MO ","64068","4202","8167365300","1-Local school district","39.239000","-94.452200","024090","Prekindergarten","12th Grade","Missouri","11821"
