"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"THE GILBERT SCHOOL","Connecticut","0905372","LITCHFIELD COUNTY","09005","09","1","200 WILLIAMS AVE","WINSTED","CT ","06098","1190","200 WILLIAMS AVENUE","WINSTED","CT ","06098","1190","8603796163","1-Local school district","41.929600","-73.071800","902","7th Grade","12th Grade","Connecticut","537"
"THOMASTON SCHOOL DISTRICT","Connecticut","0904500","LITCHFIELD COUNTY","09005","09","3","158 MAIN ST","THOMASTON","CT ","06787","1984","158 MAIN STREET","THOMASTON","CT ","06787","1984","8602836560","1-Local school district","41.672900","-73.074800","140","Prekindergarten","12th Grade","Connecticut","938"
"THOMPSON SCHOOL DISTRICT","Connecticut","0904530","WINDHAM COUNTY","09015","09","3","785 RIVERSIDE DR","NORTH GROSVENORDALE","CT ","06255","0835","785 RIVERSIDE DRIVE","NORTH GROSVENORD","CT ","06255","0835","8609239581","1-Local school district","41.975600","-71.900800","141","Prekindergarten","12th Grade","Connecticut","1068"
"TOLLAND SCHOOL DISTRICT","Connecticut","0904560","TOLLAND COUNTY","09013","09","4","51 TOLLAND GREEN","TOLLAND","CT ","06084","3099","51 TOLLAND GREEN","TOLLAND","CT ","06084","3099","8608707737","1-Local school district","41.871600","-72.369100","142","Prekindergarten","12th Grade","Connecticut","2710"
"TORRINGTON SCHOOL DISTRICT","Connecticut","0904590","LITCHFIELD COUNTY","09005","09","7","355 MIGEON AVE","TORRINGTON","CT ","06790","4822","355 MIGEON AVENUE","TORRINGTON","CT ","06790","4822","8604892327","1-Local school district","41.809900","-73.130900","143","Prekindergarten","12th Grade","Connecticut","4265"
"TRAILBLAZERS ACADEMY DISTRICT","Connecticut","0900023","FAIRFIELD COUNTY","09001","09","1","1 BRIDGE ST","STAMFORD","CT ","06901","0360","P.O. BOX 15588","STAMFORD","CT ","06901","0360","2039775690","7-Charter school agency","41.066900","-73.545900","278","6th Grade","8th Grade","Connecticut","162"
"TRUMBULL SCHOOL DISTRICT","Connecticut","0904620","FAIRFIELD COUNTY","09001","09","10","6254 MAIN ST","TRUMBULL","CT ","06611","2052","6254 MAIN STREET","TRUMBULL","CT ","06611","2052","2034524301","1-Local school district","41.269000","-73.225600","144","Prekindergarten","12th Grade","Connecticut","6806"
"UNIFIED SCHOOL DISTRICT #1","Connecticut","0900003","HARTFORD COUNTY","09003","09","15","24 WOLCOTT HILL RD","WETHERSFIELD","CT ","06109","1604","24 WOLCOTT HILL ROAD","WETHERSFIELD","CT ","06109","1604","8606927537","5-State-operated institution","41.726100","-72.673300","336","8th Grade","12th Grade","Connecticut","539"
"UNIFIED SCHOOL DISTRICT #2","Connecticut","0900004","HARTFORD COUNTY","09003","09","3","505 HUDSON ST","HARTFORD","CT ","06106","7107","505 HUDSON STREET","HARTFORD","CT ","06106","7107","8605506416","5-State-operated institution","41.757300","-72.678600","347","7th Grade","12th Grade","Connecticut","197"
"UNIFIED SCHOOL DISTRICT #3","Connecticut","0900001","HARTFORD COUNTY","09003","09","1","460 CAPITOL AVE","HARTFORD","CT ","06106","1308","460 CAPITOL AVENUE","HARTFORD","CT ","06106","1308","8604186148","5-State-operated institution","41.764200","-72.691400","349","†","†","Connecticut","†"
"UNION SCHOOL DISTRICT","Connecticut","0904650","TOLLAND COUNTY","09013","09","1","18 KINNEY HOLLOW RD","UNION","CT ","06076","4922","18 KINNEY HOLLOW ROAD","UNION","CT ","06076","4922","8606843146","1-Local school district","41.986600","-72.161000","145","Kindergarten","8th Grade","Connecticut","78"
"UNIVERSITY OF CONNECTICUT","Connecticut","0900025","TOLLAND COUNTY","09013","09","0","249 GLENBROOK RD","STORRS","CT ","06269","2064","249 GLENBROOK ROAD","STORRS","CT ","06269","2064","8604860210","5-State-operated institution","41.809600","-72.253500","947","†","†","Connecticut","†"
"VERNON SCHOOL DISTRICT","Connecticut","0904680","TOLLAND COUNTY","09013","09","8","30 PARK ST","VERNON","CT ","06066","3244","P.O. BOX 600","VERNON","CT ","06066","3244","8608706000","1-Local school district","41.868800","-72.447300","146","Prekindergarten","12th Grade","Connecticut","3322"
"VOLUNTOWN SCHOOL DISTRICT","Connecticut","0904710","NEW LONDON COUNTY","09011","09","1","195 MAIN ST","VOLUNTOWN","CT ","06384","0129","P.O. BOX 129","VOLUNTOWN","CT ","06384","0129","8603769167","1-Local school district","41.573600","-71.865900","147","Prekindergarten","8th Grade","Connecticut","303"
"WALLINGFORD SCHOOL DISTRICT","Connecticut","0904740","NEW HAVEN COUNTY","09009","09","15","142 HOPE HILL RD","WALLINGFORD","CT ","06492","2254","142 HOPE HILL ROAD","WALLINGFORD","CT ","06492","2254","2039496500","1-Local school district","41.484900","-72.833900","148","Prekindergarten","12th Grade","Connecticut","6074"
"WATERBURY SCHOOL DISTRICT","Connecticut","0904830","NEW HAVEN COUNTY","09009","09","32","236 GRAND ST","WATERBURY","CT ","06702","1972","236 GRAND STREET","WATERBURY","CT ","06702","1972","2035748004","1-Local school district","41.554500","-73.043800","151","Prekindergarten","12th Grade","Connecticut","18614"
"WATERFORD SCHOOL DISTRICT","Connecticut","0904860","NEW LONDON COUNTY","09011","09","5","15 ROPE FERRY RD","WATERFORD","CT ","06385","2886","15 ROPE FERRY ROAD","WATERFORD","CT ","06385","2886","8604445870","1-Local school district","41.342400","-72.131100","152","Prekindergarten","12th Grade","Connecticut","2546"
"WATERTOWN SCHOOL DISTRICT","Connecticut","0904890","LITCHFIELD COUNTY","09005","09","5","10 DEFOREST ST","WATERTOWN","CT ","06795","2190","10 DEFOREST STREET","WATERTOWN","CT ","06795","2190","8609454801","1-Local school district","41.606100","-73.118600","153","Prekindergarten","12th Grade","Connecticut","2917"
"WEST HARTFORD SCHOOL DISTRICT","Connecticut","0904920","HARTFORD COUNTY","09003","09","19","28 SOUTH MAIN ST","WEST HARTFORD","CT ","06107","2447","28 SOUTH MAIN STREET","WEST HARTFORD","CT ","06107","2447","8605233500","1-Local school district","41.763900","-72.741900","155","Prekindergarten","12th Grade","Connecticut","9871"
"WEST HAVEN SCHOOL DISTRICT","Connecticut","0904950","NEW HAVEN COUNTY","09009","09","9","25 OGDEN ST","WEST HAVEN","CT ","06516","1800","25 OGDEN STREET","WEST HAVEN","CT ","06516","1800","2039374300","1-Local school district","41.289400","-72.973000","156","Prekindergarten","12th Grade","Connecticut","5951"
"WESTBROOK SCHOOL DISTRICT","Connecticut","0904980","MIDDLESEX COUNTY","09007","09","3","105 GOODSPEED DR","WESTBROOK","CT ","06498","1997","105 GOODSPEED DRIVE","WESTBROOK","CT ","06498","1997","8603996432","1-Local school district","41.284900","-72.441900","154","Prekindergarten","12th Grade","Connecticut","832"
"WESTON SCHOOL DISTRICT","Connecticut","0905010","FAIRFIELD COUNTY","09001","09","4","24 SCHOOL RD","WESTON","CT ","06883","1698","24 SCHOOL ROAD","WESTON","CT ","06883","1698","2032911401","1-Local school district","41.205500","-73.379300","157","Prekindergarten","12th Grade","Connecticut","2409"
"WESTPORT SCHOOL DISTRICT","Connecticut","0905040","FAIRFIELD COUNTY","09001","09","9","110 MYRTLE AVE","WESTPORT","CT ","06880","3513","110 MYRTLE AVENUE","WESTPORT","CT ","06880","3513","2033411025","1-Local school district","41.145000","-73.360700","158","Prekindergarten","12th Grade","Connecticut","5762"
"WETHERSFIELD SCHOOL DISTRICT","Connecticut","0905070","HARTFORD COUNTY","09003","09","7","51 WILLOW ST","WETHERSFIELD","CT ","06109","2798","51 WILLOW STREET","WETHERSFIELD","CT ","06109","2798","8605718110","1-Local school district","41.698500","-72.692200","159","Prekindergarten","12th Grade","Connecticut","3701"
"WILLINGTON SCHOOL DISTRICT","Connecticut","0905100","TOLLAND COUNTY","09013","09","2","40 OLD FARMS RD","WILLINGTON","CT ","06279","1700","40 OLD FARMS ROAD","WILLINGTON","CT ","06279","1700","8604873130","1-Local school district","41.870500","-72.259900","160","Prekindergarten","8th Grade","Connecticut","457"
"WILTON SCHOOL DISTRICT","Connecticut","0905130","FAIRFIELD COUNTY","09001","09","4","395 DANBURY RD","WILTON","CT ","06897","0277","395 DANBURY ROAD","WILTON","CT ","06897","0277","2037623381","1-Local school district","41.215000","-73.434900","161","Prekindergarten","12th Grade","Connecticut","4278"
"WINCHESTER SCHOOL DISTRICT","Connecticut","0905160","LITCHFIELD COUNTY","09005","09","4","30 ELM ST","WINSTED","CT ","06098","1228","30 ELM STREET","WINSTED","CT ","06098","1228","8603790706","1-Local school district","41.921800","-73.070700","162","Prekindergarten","12th Grade","Connecticut","623"
"WINDHAM SCHOOL DISTRICT","Connecticut","0905190","WINDHAM COUNTY","09015","09","9","322 PROSPECT ST","WILLIMANTIC","CT ","06226","2202","322 PROSPECT STREET","WILLIMANTIC","CT ","06226","2202","8604652310","1-Local school district","41.716400","-72.217300","163","Prekindergarten","12th Grade","Connecticut","3246"
"WINDSOR LOCKS SCHOOL DISTRICT","Connecticut","0905250","HARTFORD COUNTY","09003","09","4","58 SOUTH ELM ST","WINDSOR LOCKS","CT ","06096","2399","58 SOUTH ELM STREET","WINDSOR LOCKS","CT ","06096","2399","8602925000","1-Local school district","41.920000","-72.643900","165","Prekindergarten","12th Grade","Connecticut","1666"
"WINDSOR SCHOOL DISTRICT","Connecticut","0905220","HARTFORD COUNTY","09003","09","6","601 MATIANUCK AVE","WINDSOR","CT ","06095","0010","601 MATIANUCK AVENUE","WINDSOR","CT ","06095","0010","8606872000","1-Local school district","41.824000","-72.673100","164","Prekindergarten","12th Grade","Connecticut","3249"
"WOLCOTT SCHOOL DISTRICT","Connecticut","0905280","NEW HAVEN COUNTY","09009","09","5","154 CENTER ST","WOLCOTT","CT ","06716","2035","154 CENTER STREET","WOLCOTT","CT ","06716","2035","2038798183","1-Local school district","41.601900","-72.976300","166","Prekindergarten","12th Grade","Connecticut","2483"
"WOODBRIDGE SCHOOL DISTRICT","Connecticut","0905310","NEW HAVEN COUNTY","09009","09","1","4 MEETING HOUSE LN","WOODBRIDGE","CT ","06525","2099","4 MEETINGHOUSE LANE","WOODBRIDGE","CT ","06525","2099","2033876631","1-Local school district","41.354400","-73.012500","167","Prekindergarten","6th Grade","Connecticut","768"
"WOODSTOCK ACADEMY","Connecticut","0905373","WINDHAM COUNTY","09015","09","1","57 ACADEMY RD","WOODSTOCK","CT ","06281","2303","57 ACADEMY ROAD","WOODSTOCK","CT ","06281","2303","8609286575","1-Local school district","41.951700","-71.974800","903","9th Grade","12th Grade","Connecticut","1033"
"WOODSTOCK SCHOOL DISTRICT","Connecticut","0905370","WINDHAM COUNTY","09015","09","2","147 ROUTE 169","WOODSTOCK","CT ","06281","3009","147 ROUTE 169","WOODSTOCK","CT ","06281","3009","8609287453","1-Local school district","41.928700","-71.954500","169","Prekindergarten","8th Grade","Connecticut","899"
